NAME: TEST-29-N200
 
--------------------------------------------------------------------------------
 
$ DATA SECTIONS
 
  NN  NK  NR NTR    VEL    BMAX    CPOW TIMEMAX QMAX F0CHAR F0VEHIC
 200  50   5   2    25.  20000.    125.    480. 2300   2.27   100.
 
CUSTOMERS:
  NO.  XCOORD.  YCOORD.  DEMAND  SERVICE TIME
 142       27       46      184           12.
 143       26       69      213            9.
 144       69       38      221            9.
 145       64       42      216           11.
 146       43       27      187            9.
 147       24       46      156           10.
 148       54       65      158           12.
 149       65       31      177           12.
 150       11       58      229            8.
 151       19       30      129            9.
 152       53       64      121           10.
 153       37       24      128           11.
 154       32       43      146           11.
 155       67       23      134           12.
 156       20       23      184            9.
 157       45       42      115           12.
 158       18       36      210            8.
 159       74       63      189           12.
 160       27       70      182           11.
 161       38       13      172           10.
 162       29       37      159            9.
 163       15       20      170           11.
 164       39       38      141           11.
 165       52       18      208            9.
 166       13       61      199           10.
 167       28       42      169            8.
 168       22       11      205            9.
 169       15       62      168            9.
 170       41       51      211            8.
 171       21       56      148           10.
 172       48       52      224           11.
 173       37       12      182            8.
 174       55       69      121            9.
 175       46       44      176           12.
 176       56       72      208           12.
 177       51       71      223            9.
 178       42       27      170            9.
 179       55       58      170            8.
 180       73       64      201            9.
 181       33       62      135           11.
 182       13       49      215           10.
 183       64       58      222           10.
 184       67       39      159            8.
 185       31       74      205            8.
 186       62       12      173           12.
 187       54       35      149           12.
 188       24       10      163           11.
 189       44       58      210           11.
 190       72       54      227            9.
 191       17       54      190           11.
 192       28       73      206           12.
 193       25       34      164           11.
 194       15       41      221            9.
 195       71       63      127           10.
 196       62       16      193           11.
 197       64       47      206           10.
 198       53       26      215            8.
 199       27       23      150            8.
 200       17       48      132            9.
 
RECHARGE POINTS:
  NO.  XCOORD.  YCOORD.  T0CHAR  TECHNOLOGIES
 
   0       10       10       0.         1 0 0
 201       10       10       5.         0 1 1
 202       42       26       5.         0 0 1
 203       26       42       5.         0 0 1
 204       58       42       5.         0 0 1
 205       42       58       5.         0 1 1
 
TECHNOLOGY KINDS:
  KIND  SPEED RECHARGE  UNIT COST
 
     0           3600.      0.160
     1          20000.      0.176
     2          45000.      0.192
 
END
