NAME: TEST-11-N200
 
--------------------------------------------------------------------------------
 
$ DATA SECTIONS
 
  NN  NK  NR NTR    VEL    BMAX    CPOW TIMEMAX QMAX F0CHAR F0VEHIC
 200  50   9   2    25.  20000.    125.    480. 2300   2.27   100.
 
CUSTOMERS:
  NO.  XCOORD.  YCOORD.  DEMAND  SERVICE TIME
 105       15      104      197            8.
 106       56       54      116           10.
 107       91       74      152            8.
 108       73       56      199           12.
 109       38       43      154           10.
 110       43      116      136           12.
 111       50      102      210           11.
 112       86      120      202           12.
 113       37       27      165            9.
 114      118       45      210            9.
 115       26       25      192            9.
 116       82      103      198           10.
 117       64       49      164           12.
 118       44      116      180            9.
 119       74       92      180            9.
 120      118      124      190           12.
 121       34      106      195           11.
 122       78       13      223            9.
 123       43       23      162           11.
 124      127      129      129            9.
 125       82       78      116           11.
 126       76       95      199            9.
 127       46      130      215           11.
 128       75       83      192            9.
 129       81       16      126           10.
 130       67       78      180           10.
 131       89       13      195           10.
 132       25       84      171           11.
 133       67       98      165           12.
 134      110      100      149           11.
 135       59       67      227            9.
 136       49       27      129           12.
 137       56       35      175           12.
 138       38      114      203           11.
 139       11       16      170           10.
 140      120      103      125           11.
 141      112       29      138           12.
 142       71      118      230           10.
 143       75       69      180            8.
 144      130       28      230           11.
 145       36      118      181           12.
 146       74       64      211           11.
 147       10       83      144           10.
 148       83       38      124           10.
 149      103       79      176            9.
 150      111       87      154           11.
 151       27       19      175            9.
 152       70       11      202           12.
 153       85       86      122           12.
 154       94       60      190           10.
 155       71       86      220            9.
 156       74       67      206           11.
 157       38       42      148            8.
 158       84      101      216           12.
 159       45      103      120            9.
 160       90       59      155            8.
 161       50       90      138           11.
 162       40       81      143           12.
 163      107       47      127           11.
 164       37       93      175           12.
 165      103      104      172           11.
 166       50      120      190           11.
 167       18       27      147           12.
 168       85       82      135           10.
 169       14       70      230           12.
 170       77      113      196            8.
 171      117      112      181            9.
 172       53       21      117            9.
 173       50       57      119           10.
 174       80       60      138           11.
 175      130       78      156           11.
 176       82       58      142           10.
 177      103       75      161            8.
 178       26      104      164           12.
 179       59       72      210            9.
 180      127       47      172            8.
 181       45       81      154           10.
 182       57       78      164            9.
 183      107       34      154            9.
 184      107      113      133           11.
 185      105       74      228            8.
 186       90       52      156           12.
 187      114       74      161           10.
 188       18       60      150            9.
 189       47       94      203           10.
 190       24       26      180           12.
 191       28      114      200           12.
 192      112       97      227            8.
 193       26       21      130            8.
 194       52       70      120            9.
 195       48       67      171            9.
 196       67      116      163           10.
 197       54       81      119            9.
 198       55       32      185           12.
 199       54       93      158           10.
 200      111       44      119            8.
 
RECHARGE POINTS:
  NO.  XCOORD.  YCOORD.  T0CHAR  TECHNOLOGIES
 
   0       70       70       0.         1 0 0
 201       70       70       5.         0 1 1
 202       40       40       5.         0 1 0
 203       70       40       5.         0 1 1
 204      100       40       5.         0 1 0
 205       40       70       5.         0 1 1
 206      100       70       5.         0 1 1
 207       40      100       5.         0 1 0
 208       70      100       5.         0 1 1
 209      100      100       5.         0 1 0
 
TECHNOLOGY KINDS:
  KIND  SPEED RECHARGE  UNIT COST
 
     0           3600.      0.160
     1          20000.      0.176
     2          45000.      0.192
 
END
