NAME: TEST-16-N200
 
--------------------------------------------------------------------------------
 
$ DATA SECTIONS
 
  NN  NK  NR NTR    VEL    BMAX    CPOW TIMEMAX QMAX F0CHAR F0VEHIC
 200  50   9   2    25.  20000.    125.    480. 2300   2.27   100.
 
CUSTOMERS:
  NO.  XCOORD.  YCOORD.  DEMAND  SERVICE TIME
 120       56       36      185           12.
 121       86      110      139           10.
 122       77       48      136           11.
 123       43       25      137            9.
 124       83      119      168           11.
 125       11       85      130           11.
 126       55       49      137            9.
 127       77      118      185            8.
 128       81       18      191            9.
 129      126       89      135           10.
 130       24       57      142           12.
 131       95       62      170           10.
 132       33       79      218           10.
 133       73      110      179            8.
 134       21      100      181            9.
 135       38       39      217           10.
 136       22      112      144           12.
 137       19       42      167            9.
 138       23       40      120            8.
 139      128       45      163           10.
 140       11      112      123           12.
 141       33       40      180            9.
 142      114      106      185            8.
 143       15       26      158            9.
 144       41       68      178            9.
 145       10       11      156           12.
 146       57       74      150            9.
 147      130       82      146           10.
 148       82      130      185           10.
 149       42      118      228            9.
 150       28       41      202            8.
 151       84       54      198            8.
 152       20      105      201            8.
 153       28       20      150           12.
 154       11       89      145           11.
 155       62      100      160            8.
 156       90       86      121           12.
 157       54      119      196           12.
 158      123      113      211            8.
 159       60       40      166            8.
 160      101      111      222            8.
 161       64       49      206           10.
 162       77       89      136           12.
 163       18      119      170           12.
 164       12       53      152           11.
 165      119      122      194           12.
 166       62       85      181           11.
 167       35      110      188            8.
 168       62      125      191            9.
 169       94       98      152            9.
 170       65       29      169            8.
 171       65       75      145            8.
 172       29       70      132           12.
 173       11       42      228           12.
 174       17       47      218           12.
 175       33       88      212           10.
 176       31      104      127           10.
 177       29       25      151            8.
 178      112       19      161           11.
 179       89       46      118           11.
 180       86      125      199           11.
 181       79       97      145            9.
 182       29       77      165           12.
 183      106       78      116            9.
 184       32      118      224           12.
 185       35       58      117           11.
 186       20       40      204           10.
 187       13      121      156           10.
 188       86       76      122           12.
 189       60       86      145           11.
 190       87      121      115            8.
 191       40       81      186            9.
 192       57       91      121            8.
 193       43      115      230            8.
 194      111       77      123            9.
 195       74      115      185           12.
 196       24      116      150            9.
 197       43       95      230           11.
 198       31       79      141            9.
 199       79       29      200            9.
 200       49      110      195           11.
 
RECHARGE POINTS:
  NO.  XCOORD.  YCOORD.  T0CHAR  TECHNOLOGIES
 
   0       70       70       0.         1 0 0
 201       70       70       5.         0 1 1
 202       40       40       5.         0 1 0
 203       70       40       5.         0 1 1
 204      100       40       5.         0 1 0
 205       40       70       5.         0 1 1
 206      100       70       5.         0 1 1
 207       40      100       5.         0 1 0
 208       70      100       5.         0 1 1
 209      100      100       5.         0 1 0
 
TECHNOLOGY KINDS:
  KIND  SPEED RECHARGE  UNIT COST
 
     0           3600.      0.160
     1          20000.      0.176
     2          45000.      0.192
 
END
