NAME: TEST-25-N200
 
--------------------------------------------------------------------------------
 
$ DATA SECTIONS
 
  NN  NK  NR NTR    VEL    BMAX    CPOW TIMEMAX QMAX F0CHAR F0VEHIC
 200  50   5   2    25.  20000.    125.    480. 2300   2.27   100.
 
CUSTOMERS:
  NO.  XCOORD.  YCOORD.  DEMAND  SERVICE TIME
 177       19       42      187            9.
 178       28       69      150            9.
 179       11       39      187            9.
 180       54       39      209           12.
 181       56       66      125            8.
 182       62       28      222            8.
 183       50       61      131           10.
 184       36       68      167           12.
 185       33       36      181           11.
 186       32       10      214           12.
 187       12       28      141           12.
 188       61       14      151           10.
 189       51       30      149            8.
 190       65       45      211            9.
 191       21       11      119           11.
 192       29       31      196           10.
 193       44       75      220           11.
 194       59       38      199           10.
 195       62       24      171           10.
 196       20       58      137            9.
 197       43       37      210           12.
 198       58       20      187           11.
 199       52       67      117           10.
 200       12       57      164            8.
 
RECHARGE POINTS:
  NO.  XCOORD.  YCOORD.  T0CHAR  TECHNOLOGIES
 
   0       10       10       0.         1 0 0
 201       10       10       5.         0 1 1
 202       42       26       5.         0 0 1
 203       26       42       5.         0 0 1
 204       58       42       5.         0 0 1
 205       42       58       5.         0 1 1
 
TECHNOLOGY KINDS:
  KIND  SPEED RECHARGE  UNIT COST
 
     0           3600.      0.160
     1          20000.      0.176
     2          45000.      0.192
 
END
