NAME: TEST-22-N200
 
--------------------------------------------------------------------------------
 
$ DATA SECTIONS
 
  NN  NK  NR NTR    VEL    BMAX    CPOW TIMEMAX QMAX F0CHAR F0VEHIC
 200  50   5   2    25.  20000.    125.    480. 2300   2.27   100.
 
CUSTOMERS:
  NO.  XCOORD.  YCOORD.  DEMAND  SERVICE TIME
 141       46       19      125            8.
 142       56       41      225           12.
 143       16       12      193            9.
 144       73       42      128           10.
 145       30       65      135            9.
 146       22       27      188            9.
 147       24       56      178           10.
 148       33       22      164           11.
 149       51       40      200            8.
 150       65       47      218           10.
 151       11       42      195           11.
 152       14       11      150           12.
 153       74       10      154            9.
 154       66       73      163           10.
 155       37       57      177           12.
 156       33       69      207            9.
 157       36       67      129            9.
 158       27       54      156            8.
 159       37       39      135            8.
 160       51       73      200            8.
 161       22       47      174           12.
 162       36       28      186           12.
 163       46       58      151            9.
 164       73       34      185            8.
 165       36       10      164           11.
 166       24       14      204           11.
 167       50       56      129           12.
 168       24       10      210           12.
 169       48       60      174           11.
 170       69       37      134           11.
 171       14       22      218           11.
 172       51       49      187           12.
 173       70       74      223           12.
 174       47       29      127            8.
 175       44       50      221            9.
 176       56       43      169            8.
 177       27       17      116            8.
 178       30       49      149           10.
 179       50       20      207            9.
 180       44       37      125           10.
 181       10       43      170           12.
 182       32       63      217           10.
 183       21       58      171           11.
 184       20       24      128           10.
 185       17       65      142            8.
 186       14       45      184           11.
 187       26       38      210           11.
 188       53       57      210            9.
 189       46       18      191           11.
 190       68       22      137            9.
 191       16       11      190            9.
 192       18       49      195            9.
 193       29       75      156           11.
 194       22       64      143           10.
 195       49       29      119            9.
 196       26       71      147           11.
 197       38       38      195           11.
 198       47       11      122            8.
 199       60       59      164            9.
 200       19       60      193           11.
 
RECHARGE POINTS:
  NO.  XCOORD.  YCOORD.  T0CHAR  TECHNOLOGIES
 
   0       10       10       0.         1 0 0
 201       10       10       5.         0 1 1
 202       42       26       5.         0 0 1
 203       26       42       5.         0 0 1
 204       58       42       5.         0 0 1
 205       42       58       5.         0 1 1
 
TECHNOLOGY KINDS:
  KIND  SPEED RECHARGE  UNIT COST
 
     0           3600.      0.160
     1          20000.      0.176
     2          45000.      0.192
 
END
