NAME: TEST-14-N200
 
--------------------------------------------------------------------------------
 
$ DATA SECTIONS
 
  NN  NK  NR NTR    VEL    BMAX    CPOW TIMEMAX QMAX F0CHAR F0VEHIC
 200  50   9   2    25.  20000.    125.    480. 2300   2.27   100.
 
CUSTOMERS:
  NO.  XCOORD.  YCOORD.  DEMAND  SERVICE TIME
 177       99       31      121            8.
 178       26      114      161            8.
 179       22       27      154           12.
 180       48       12      211            9.
 181      112       74      228            8.
 182       72       88      188            9.
 183       92       67      203           10.
 184       38       40      167            9.
 185       59       14      193           11.
 186      110       85      134           11.
 187       39       81      160           11.
 188       57      112      128            9.
 189       97      102      127           12.
 190       65       68      215           12.
 191       44      102      208           10.
 192      127       69      215            8.
 193       46       38      149            8.
 194       38      105      122            9.
 195       16       33      206            8.
 196       10       97      230            9.
 197       26       49      201           12.
 198       76      112      145           12.
 199       77      110      164           11.
 200       76       21      153           11.
 
RECHARGE POINTS:
  NO.  XCOORD.  YCOORD.  T0CHAR  TECHNOLOGIES
 
   0       70       70       0.         1 0 0
 201       70       70       5.         0 1 1
 202       40       40       5.         0 1 0
 203       70       40       5.         0 1 1
 204      100       40       5.         0 1 0
 205       40       70       5.         0 1 1
 206      100       70       5.         0 1 1
 207       40      100       5.         0 1 0
 208       70      100       5.         0 1 1
 209      100      100       5.         0 1 0
 
TECHNOLOGY KINDS:
  KIND  SPEED RECHARGE  UNIT COST
 
     0           3600.      0.160
     1          20000.      0.176
     2          45000.      0.192
 
END
