NAME: TEST-23-N200
 
--------------------------------------------------------------------------------
 
$ DATA SECTIONS
 
  NN  NK  NR NTR    VEL    BMAX    CPOW TIMEMAX QMAX F0CHAR F0VEHIC
 200  50   5   2    25.  20000.    125.    480. 2300   2.27   100.
 
CUSTOMERS:
  NO.  XCOORD.  YCOORD.  DEMAND  SERVICE TIME
  90       71       34      117           10.
  91       51       35      115            8.
  92       12       49      229            9.
  93       50       42      177           11.
  94       64       21      228            8.
  95       16       69      199            8.
  96       38       25      228           12.
  97       45       23      192           11.
  98       49       72      188           12.
  99       65       64      188            9.
 100       65       21      155            8.
 101       15       58      174            9.
 102       16       60      190            9.
 103       74       16      145           11.
 104       64       72      160           10.
 105       18       66      178            8.
 106       73       11      115           10.
 107       70       26      153           11.
 108       42       65      122           11.
 109       22       68      191           10.
 110       20       11      187           10.
 111       70       10      223           11.
 112       28       67      163            9.
 113       72       34      151            8.
 114       10       65      126           11.
 115       13       41      198           10.
 116       38       14      124            9.
 117       60       69      198           12.
 118       12       33      115           11.
 119       65       53      192           12.
 120       41       45      146            8.
 121       15       62      189           12.
 122       32       41      220           12.
 123       18       61      156            8.
 124       27       11      169            9.
 125       62       15      175           12.
 126       26       24      128           12.
 127       75       16      214            8.
 128       20       26      163           10.
 129       67       56      196            9.
 130       67       13      151            8.
 131       72       63      164           10.
 132       68       25      191           11.
 133       72       53      178           12.
 134       67       64      186           12.
 135       55       64      154            9.
 136       46       58      208           11.
 137       63       16      230            9.
 138       51       56      223           10.
 139       64       70      152            8.
 140       59       74      159            8.
 141       27       53      162            8.
 142       50       25      132           12.
 143       58       75      198            9.
 144       73       38      150            9.
 145       35       67      115           11.
 146       24       75      186           12.
 147       36       52      198            9.
 148       24       42      213            9.
 149       56       17      211            8.
 150       57       73      134           12.
 151       38       62      134            8.
 152       63       46      195           12.
 153       23       45      169            9.
 154       18       69      127           11.
 155       25       15      139            9.
 156       19       15      176            9.
 157       73       13      211           10.
 158       18       53      201           12.
 159       28       62      178           11.
 160       14       47      121           12.
 161       49       16      161            8.
 162       75       34      221            9.
 163       14       18      144           12.
 164       55       59      191            9.
 165       56       10      165           10.
 166       66       68      209           12.
 167       46       59      165            9.
 168       51       17      133           10.
 169       51       29      188           11.
 170       23       28      181            9.
 171       34       57      163            8.
 172       49       38      152           10.
 173       27       36      182           10.
 174       22       41      218            9.
 175       13       58      200            8.
 176       41       69      159           11.
 177       36       48      215            8.
 178       31       23      193            9.
 179       66       74      222            9.
 180       25       18      214           10.
 181       32       71      115           10.
 182       16       41      150           10.
 183       57       23      189            8.
 184       44       74      168           10.
 185       30       64      161           12.
 186       20       52      136            8.
 187       22       69      170            8.
 188       30       60      225           11.
 189       27       67      200           10.
 190       30       34      138            9.
 191       71       40      178            8.
 192       69       24      226           12.
 193       19       73      166            8.
 194       62       48      185            9.
 195       32       26      208           10.
 196       54       15      190            8.
 197       10       44      138           12.
 198       64       38      133           11.
 199       46       22      151            8.
 200       51       49      138            9.
 
RECHARGE POINTS:
  NO.  XCOORD.  YCOORD.  T0CHAR  TECHNOLOGIES
 
   0       10       10       0.         1 0 0
 201       10       10       5.         0 1 1
 202       42       26       5.         0 0 1
 203       26       42       5.         0 0 1
 204       58       42       5.         0 0 1
 205       42       58       5.         0 1 1
 
TECHNOLOGY KINDS:
  KIND  SPEED RECHARGE  UNIT COST
 
     0           3600.      0.160
     1          20000.      0.176
     2          45000.      0.192
 
END
