NAME: TEST-21-N200
 
--------------------------------------------------------------------------------
 
$ DATA SECTIONS
 
  NN  NK  NR NTR    VEL    BMAX    CPOW TIMEMAX QMAX F0CHAR F0VEHIC
 200  50   5   2    25.  20000.    125.    480. 2300   2.27   100.
 
CUSTOMERS:
  NO.  XCOORD.  YCOORD.  DEMAND  SERVICE TIME
  92       20       51      155            9.
  93       15       28      178           11.
  94       11       38      127           11.
  95       65       16      134           12.
  96       21       41      115           11.
  97       42       45      188            9.
  98       60       25      203            8.
  99       36       33      221           11.
 100       40       55      199            9.
 101       21       45      172           12.
 102       68       29      215           12.
 103       70       59      131           11.
 104       51       75      169           11.
 105       75       15      229           10.
 106       33       66      176            8.
 107       54       53      212           11.
 108       19       42      166            8.
 109       75       69      176           10.
 110       48       27      171           12.
 111       54       62      149           12.
 112       10       57      207            8.
 113       23       30      214            9.
 114       27       24      177           12.
 115       64       67      202           12.
 116       40       63      128           10.
 117       49       14      159           12.
 118       67       25      157           11.
 119       72       33      178           12.
 120       54       19      223           10.
 121       67       24      166           11.
 122       19       55      182           12.
 123       52       27      179           12.
 124       39       72      203            8.
 125       56       10      168           12.
 126       36       53      218            8.
 127       45       45      142           11.
 128       30       71      137           10.
 129       47       43      139           10.
 130       51       55      134           11.
 131       51       53      185           12.
 132       57       54      132           10.
 133       19       30      147           11.
 134       34       64      121            9.
 135       38       23      146           10.
 136       33       49      217           12.
 137       40       75      189            8.
 138       25       70      145            8.
 139       71       56      213           10.
 140       46       23      142           11.
 141       32       11      209            8.
 142       31       36      198            9.
 143       49       13      189            8.
 144       25       36      207            9.
 145       40       14      180           11.
 146       53       39      118           11.
 147       24       25      119            9.
 148       51       10      119            8.
 149       14       35      136           12.
 150       72       50      174           11.
 151       21       27      191            9.
 152       39       43      227           10.
 153       62       37      209           10.
 154       12       19      147           11.
 155       25       39      197           10.
 156       37       65      216            9.
 157       60       64      157           12.
 158       12       30      229            9.
 159       13       44      228            9.
 160       21       22      151           11.
 161       15       34      212           10.
 162       62       44      134           12.
 163       37       39      226           10.
 164       47       29      171            8.
 165       68       33      135            8.
 166       20       27      155            8.
 167       66       22      226            8.
 168       16       12      183            9.
 169       49       74      149           10.
 170       10       21      176            9.
 171       21       35      158           12.
 172       70       63      155           10.
 173       74       37      153           12.
 174       59       47      179           10.
 175       66       31      188           12.
 176       66       26      178            8.
 177       62       60      147           11.
 178       44       47      187           11.
 179       42       48      127           10.
 180       37       70      115            8.
 181       48       59      155            8.
 182       57       64      202           11.
 183       13       74      154           11.
 184       26       14      174           10.
 185       41       21      208           12.
 186       43       15      161            8.
 187       67       15      152            9.
 188       35       35      152           11.
 189       56       43      146           12.
 190       37       31      144            8.
 191       41       39      132            8.
 192       43       48      150            8.
 193       16       15      228            9.
 194       22       32      132            8.
 195       26       51      213           10.
 196       25       64      211            8.
 197       40       36      134           11.
 198       67       39      118            8.
 199       44       15      228           11.
 200       18       24      169           12.
 
RECHARGE POINTS:
  NO.  XCOORD.  YCOORD.  T0CHAR  TECHNOLOGIES
 
   0       10       10       0.         1 0 0
 201       10       10       5.         0 1 1
 202       42       26       5.         0 0 1
 203       26       42       5.         0 0 1
 204       58       42       5.         0 0 1
 205       42       58       5.         0 1 1
 
TECHNOLOGY KINDS:
  KIND  SPEED RECHARGE  UNIT COST
 
     0           3600.      0.160
     1          20000.      0.176
     2          45000.      0.192
 
END
