NAME: TEST-12-N200
 
--------------------------------------------------------------------------------
 
$ DATA SECTIONS
 
  NN  NK  NR NTR    VEL    BMAX    CPOW TIMEMAX QMAX F0CHAR F0VEHIC
 200  50   9   2    25.  20000.    125.    480. 2300   2.27   100.
 
CUSTOMERS:
  NO.  XCOORD.  YCOORD.  DEMAND  SERVICE TIME
 115       73       65      225           10.
 116       63       99      125           10.
 117       73      130      203            9.
 118       23      119      121           12.
 119       98      116      134           10.
 120       94       34      197            9.
 121       27       21      186            9.
 122       51       27      142           10.
 123       47       14      160           11.
 124      122      112      227           12.
 125      115       59      159           12.
 126       86       70      192           12.
 127       13       62      176            8.
 128      104       23      156            9.
 129       78       56      188           11.
 130      101      124      225           11.
 131      123       99      125           12.
 132       43       96      163            8.
 133       19       63      186           12.
 134       64       10      188           12.
 135       80       73      209           11.
 136      111       15      117            9.
 137       20       49      130           12.
 138      116       96      134           12.
 139       51      124      134           11.
 140       53       15      133            8.
 141       65       90      223           11.
 142       96       64      176            8.
 143       78      124      186           12.
 144       37       38      156           11.
 145       29       67      138            8.
 146       11       38      226           12.
 147       70       12      147           12.
 148       64       45      217           12.
 149       94       30      125            9.
 150       25      119      223            8.
 151       40       74      167            8.
 152       67       18      195           12.
 153       63       27      222            9.
 154      120       15      118           11.
 155       76       15      217           12.
 156       83       64      122           11.
 157      112       79      115           11.
 158      119       88      219            8.
 159       88      111      213           11.
 160       21       98      166            8.
 161      116       90      217           12.
 162       30       58      138           10.
 163       54       96      210           11.
 164       31       40      221           11.
 165       84       85      175           11.
 166      113       95      209            8.
 167       82       62      182           12.
 168       79       41      170            9.
 169      128       78      222            9.
 170       73       49      209            9.
 171      117       82      170            9.
 172       62       20      194           12.
 173       86       27      207           10.
 174       33      128      138           10.
 175       23       20      190           11.
 176      130       16      136           11.
 177       65       81      228            9.
 178       61       39      204            8.
 179       71       16      171           12.
 180       56       30      131            8.
 181       58       49      136            9.
 182       98       77      115           12.
 183       35       16      156           10.
 184       98       74      169            8.
 185      106       44      197           12.
 186      101      112      229           12.
 187      109       49      119           11.
 188       40       23      224            9.
 189      109       43      183            8.
 190      126       78      173            8.
 191       74      130      190           10.
 192       58      106      171           11.
 193       89       67      167            9.
 194       76      118      132           11.
 195       57       47      136           10.
 196       84       27      151            9.
 197       60       95      161           10.
 198       97       54      196            9.
 199       99       29      149            9.
 200      120       52      190           10.
 
RECHARGE POINTS:
  NO.  XCOORD.  YCOORD.  T0CHAR  TECHNOLOGIES
 
   0       70       70       0.         1 0 0
 201       70       70       5.         0 1 1
 202       40       40       5.         0 1 0
 203       70       40       5.         0 1 1
 204      100       40       5.         0 1 0
 205       40       70       5.         0 1 1
 206      100       70       5.         0 1 1
 207       40      100       5.         0 1 0
 208       70      100       5.         0 1 1
 209      100      100       5.         0 1 0
 
TECHNOLOGY KINDS:
  KIND  SPEED RECHARGE  UNIT COST
 
     0           3600.      0.160
     1          20000.      0.176
     2          45000.      0.192
 
END
