NAME: TEST-10-N400
 
--------------------------------------------------------------------------------
 
$ DATA SECTIONS
 
  NN  NK  NR NTR    VEL    BMAX    CPOW TIMEMAX QMAX F0CHAR F0VEHIC
 400 100   9   2    25.  20000.    125.    480. 2300   2.27   100.
 
CUSTOMERS:
  NO.  XCOORD.  YCOORD.  DEMAND  SERVICE TIME
 111       71       84      215            9.
 112       50       27      159           12.
 113      119       53      141           10.
 114       61      120      191           12.
 115      107       32      158           12.
 116       24       97      115            8.
 117       97       35      138           11.
 118      117      103      153           10.
 119       54      106      191            8.
 120       10       70      131           11.
 121       13      123      216            8.
 122       87       36      168           12.
 123       99       13      190           12.
 124       93      120      126            9.
 125      121       86      178           11.
 126       66       16      227           10.
 127      128      123      202            9.
 128       40       16      226            9.
 129       59       66      167            9.
 130       65       85      119           10.
 131      116       36      208           10.
 132       14       22      194            9.
 133       83       45      165           12.
 134       26       69      228            8.
 135       81       94      142            9.
 136       47       53      140           10.
 137      123       13      207            9.
 138       33       83      179            9.
 139      110       59      155            8.
 140      107       99      146           12.
 141       33       78      222           12.
 142      116      125      129           10.
 143       79      115      154           12.
 144       71       69      170            9.
 145      130       10      196            8.
 146       53       65      166            8.
 147       36      130      211           12.
 148       80       45      218            8.
 149      109       97      186           11.
 150       92       58      115            9.
 151       41       90      185            8.
 152      105       13      206           12.
 153       66       46      210           10.
 154       87       26      132           12.
 155       42       45      140           11.
 156      123       94      127           10.
 157       49       81      130            8.
 158       73       76      120            8.
 159       47       93      154           10.
 160       19       16      190           11.
 161       59       83      126           12.
 162       35      112      146            9.
 163       10       17      151            8.
 164       42      112      194            9.
 165       13      108      161           10.
 166       55       24      173           11.
 167       98       48      204           10.
 168       92      125      151           12.
 169       61      119      145           12.
 170       30       76      182           12.
 171       32       11      135           12.
 172      111      110      167           11.
 173      110      111      115            8.
 174       96       24      205            8.
 175       32       89      121           11.
 176       45      124      220            9.
 177      121       56      225            8.
 178       59      101      209           12.
 179       33       23      226           10.
 180      111       17      222           12.
 181      127      111      126           12.
 182      122       82      156            9.
 183       17      125      155           12.
 184       76       78      122           12.
 185      103       46      125           10.
 186       63       64      208           10.
 187       70       47      116           12.
 188       10       19      196           12.
 189       60      122      137            9.
 190       97       37      161            9.
 191      130       81      129           11.
 192       47       38      168           12.
 193       23      107      173            9.
 194       76      121      124           12.
 195       30       91      197            8.
 196       29      105      124           11.
 197       31      112      149            8.
 198       94       99      188            8.
 199      103      112      131            9.
 200      115      104      151           12.
 201       64       29      229           10.
 202      105       93      188           12.
 203       57      106      159            8.
 204       67       84      194           10.
 205      100       46      218            9.
 206      129       61      146            8.
 207       30       73      166            8.
 208      104       10      161           12.
 209       25       46      145           12.
 210       29      115      214           10.
 211      130       31      230           10.
 212      114       24      223           10.
 213       74       34      180            8.
 214       48      127      161           10.
 215       94       96      173            8.
 216       17       38      137           11.
 217      110       77      212           10.
 218       61       91      196           11.
 219       59      105      170           12.
 220       26       96      156            9.
 221      121      116      164           12.
 222       61       56      213           12.
 223       22       55      179           10.
 224      118       28      191           12.
 225      105       21      189           12.
 226       66       78      224           10.
 227       62      100      155            9.
 228       15       81      226            9.
 229       65       14      125           11.
 230      106       52      197           11.
 231      115       96      124           11.
 232       20       54      170            9.
 233      108       81      205           11.
 234      105       30      179           11.
 235       12       41      196            9.
 236       21       91      210           10.
 237       37       58      159            8.
 238       12      105      192           12.
 239       96       70      176           12.
 240      124       89      161           10.
 241       81       16      130            9.
 242      123       21      139            9.
 243       10      115      162           12.
 244       72       38      230            9.
 245       21      129      186            9.
 246       98      119      145           12.
 247      115       64      159            9.
 248       66       41      157            9.
 249       91      119      211           12.
 250       51       58      126           12.
 251       97       52      185            8.
 252       49       24      198            9.
 253       10      104      136            9.
 254       25      128      210            8.
 255       36       73      130            9.
 256       24       86      203            8.
 257       39       46      195           12.
 258       78       55      215           12.
 259       41       11      205           11.
 260       22       38      136            8.
 261       42      109      157            9.
 262       72       94      190            8.
 263       46       87      189            9.
 264       93       40      215            9.
 265       24      115      206            9.
 266       52       72      174           11.
 267       63       73      190           11.
 268       53      106      220           11.
 269       19       96      115            9.
 270      114       61      154           11.
 271       30       12      198            9.
 272      114       85      176           12.
 273       25       95      152           11.
 274       61       12      179           12.
 275       24       47      153            8.
 276       87       40      174            9.
 277       15       48      210           12.
 278      101       35      148            9.
 279       48       99      126           11.
 280       66       36      124            8.
 281      123       93      167            8.
 282       43       41      182            9.
 283       48       40      157           12.
 284      118       48      126            9.
 285      111       74      118           10.
 286       17      100      119            9.
 287      116      123      142           11.
 288      126       33      143            8.
 289       93       77      198            9.
 290       30       62      175            9.
 291       22       51      174           12.
 292       88       94      117            8.
 293       48       42      205           10.
 294       49       10      171            8.
 295       89      113      169           11.
 296       24       36      151            8.
 297       86       77      191           11.
 298       28       30      145           10.
 299       98       79      208            9.
 300       30      102      199            8.
 301       11       45      215           12.
 302       30      122      185            9.
 303       16       47      222           12.
 304       59       46      192            8.
 305       73      102      187           11.
 306       16       77      149            8.
 307      105      123      138           12.
 308      113       11      172           12.
 309      130       38      203            9.
 310      123       54      209           12.
 311       64       28      158           11.
 312      103       81      155           10.
 313       24       64      228           12.
 314       94       21      184           12.
 315      100       71      142           10.
 316       55      119      184            9.
 317       77       15      119           12.
 318       36      100      160           10.
 319       32      126      193           11.
 320      121      121      144           12.
 321       57       26      162           10.
 322      127       22      207           10.
 323      122       45      159           11.
 324       13       93      215           12.
 325       83      120      218            8.
 326       48      117      193            8.
 327      127       13      177           11.
 328      121       74      194           10.
 329       36      122      218           10.
 330       42       92      189            8.
 331       66       17      154            9.
 332      126       30      192           11.
 333       38      104      172            9.
 334       45      106      127            8.
 335       46       97      177           11.
 336      112       56      180            8.
 337       93       55      191           10.
 338       50      124      222           11.
 339       46       37      182           12.
 340      116       38      198           10.
 341       61       89      230           10.
 342      100       21      137           12.
 343       30       93      200           11.
 344      118       29      134           11.
 345       91      115      219           11.
 346       22       54      193           12.
 347       61      101      126           10.
 348       59       11      215           11.
 349       18      123      132            8.
 350      112       62      162            9.
 351       15      103      206           10.
 352       90       23      189           11.
 353       27       19      117            8.
 354      108       46      189            9.
 355       75       35      176            8.
 356      101       89      209           11.
 357      127       62      143           10.
 358       33       21      217           12.
 359       36       29      152           10.
 360       34       81      143            9.
 361      103      125      225            9.
 362       32       33      168           10.
 363      118       38      151           11.
 364       99       80      211           11.
 365       91      102      216            8.
 366       88      106      135            8.
 367       69       36      166            9.
 368      130       68      188           10.
 369       34      102      150            8.
 370       31       47      206            8.
 371       75       99      159           10.
 372       42       42      116           11.
 373       10       28      123           10.
 374      110       28      174           11.
 375       28       22      222            9.
 376       13       52      122           11.
 377       52       99      169            8.
 378      101       50      190           10.
 379      129       43      192            9.
 380      120       60      118            8.
 381      125      123      197           12.
 382       19       25      165            8.
 383       94       89      141           10.
 384       22       35      177           10.
 385       25      103      143            8.
 386       43       11      224            9.
 387       40      128      194           10.
 388       23       97      222           12.
 389       69       94      163           10.
 390       88       38      180            9.
 391       29       43      167           11.
 392       28       33      229            8.
 393       44       53      131           10.
 394      111       23      124           12.
 395      118       35      160            9.
 396       76       46      134           10.
 397      121      126      139           12.
 398       79       67      137           10.
 399       69      111      140            8.
 400       97       46      155            8.
 
RECHARGE POINTS:
  NO.  XCOORD.  YCOORD.  T0CHAR  TECHNOLOGIES
 
   0       70       70       0.         1 0 0
 401       70       70       5.         0 1 1
 402       40       40       5.         0 1 0
 403       70       40       5.         0 1 1
 404      100       40       5.         0 1 0
 405       40       70       5.         0 1 1
 406      100       70       5.         0 1 1
 407       40      100       5.         0 1 0
 408       70      100       5.         0 1 1
 409      100      100       5.         0 1 0
 
TECHNOLOGY KINDS:
  KIND  SPEED RECHARGE  UNIT COST
 
     0           3600.      0.160
     1          20000.      0.176
     2          45000.      0.192
 
END
