NAME: TEST-29-N400
 
--------------------------------------------------------------------------------
 
$ DATA SECTIONS
 
  NN  NK  NR NTR    VEL    BMAX    CPOW TIMEMAX QMAX F0CHAR F0VEHIC
 400 100   5   2    25.  20000.    125.    480. 2300   2.27   100.
 
CUSTOMERS:
  NO.  XCOORD.  YCOORD.  DEMAND  SERVICE TIME
 112       73       71      178           11.
 113       12       14      172           12.
 114       47       34      206            8.
 115       61       34      199            8.
 116       38       23      132           10.
 117       56       55      148            9.
 118       30       15      180           10.
 119       58       15      198            8.
 120       30       11      147            8.
 121       50       36      128            8.
 122       33       66      227            8.
 123       71       73      159           11.
 124       41       24      158           11.
 125       43       60      194           12.
 126       41       57      223            9.
 127       23       44      159           12.
 128       14       66      147            8.
 129       15       49      207            8.
 130       44       60      217           10.
 131       24       14      200            8.
 132       41       72      159            8.
 133       43       66      117            9.
 134       27       34      131           11.
 135       35       40      122           11.
 136       66       48      119           12.
 137       75       18      213           10.
 138       52       71      222           12.
 139       22       65      227           11.
 140       39       33      116            8.
 141       44       70      133            8.
 142       27       46      195            9.
 143       26       69      115           10.
 144       69       38      150           11.
 145       64       42      153           12.
 146       43       27      125            8.
 147       24       46      135           10.
 148       54       65      159            9.
 149       65       31      120           10.
 150       11       58      201           11.
 151       19       30      192           12.
 152       53       64      190           11.
 153       37       24      169            8.
 154       32       43      147           12.
 155       67       23      188           10.
 156       20       23      148            8.
 157       45       42      165            8.
 158       18       36      167           10.
 159       74       63      155            8.
 160       27       70      129           12.
 161       38       13      191           12.
 162       29       37      178           12.
 163       15       20      174            9.
 164       39       38      185           12.
 165       52       18      169           12.
 166       13       61      123           11.
 167       28       42      188            9.
 168       22       11      176            8.
 169       15       62      210            8.
 170       41       51      120           10.
 171       21       56      188           10.
 172       48       52      204           10.
 173       37       12      221           12.
 174       55       69      219           12.
 175       46       44      170           10.
 176       56       72      209            9.
 177       51       71      121           10.
 178       42       27      215            9.
 179       55       58      187           10.
 180       73       64      135           12.
 181       33       62      164            9.
 182       13       49      170            9.
 183       64       58      186            9.
 184       67       39      217            8.
 185       31       74      196            8.
 186       62       12      146            8.
 187       54       35      185           10.
 188       24       10      201           12.
 189       44       58      124           11.
 190       72       54      175            8.
 191       17       54      217            8.
 192       28       73      220            8.
 193       25       34      196           12.
 194       15       41      167           10.
 195       71       63      160           11.
 196       62       16      218            9.
 197       64       47      227           11.
 198       53       26      151           10.
 199       27       23      178            9.
 200       17       48      180           10.
 201       74       31      218           12.
 202       13       16      218            9.
 203       17       31      150            8.
 204       31       44      183           12.
 205       72       59      177           11.
 206       57       43      213           10.
 207       41       35      195           10.
 208       26       30      185           10.
 209       62       25      138            8.
 210       13       25      166            9.
 211       41       62      133           12.
 212       49       24      161            9.
 213       65       13      126           12.
 214       74       25      196            9.
 215       19       31      166           12.
 216       32       20      127            9.
 217       15       51      222           12.
 218       63       31      175           10.
 219       26       48      155            8.
 220       40       20      143           12.
 221       39       37      162           11.
 222       14       34      191            8.
 223       17       18      152           11.
 224       65       25      171           12.
 225       47       65      195           12.
 226       61       26      189           11.
 227       18       41      151           10.
 228       21       47      158           11.
 229       71       13      126           10.
 230       18       71      213            9.
 231       11       61      218           12.
 232       38       56      162           11.
 233       18       70      230            9.
 234       75       56      133           12.
 235       27       22      178            9.
 236       72       47      130            9.
 237       56       35      220            8.
 238       66       52      187           10.
 239       18       19      217            9.
 240       28       63      156           12.
 241       38       74      119           11.
 242       44       51      159            8.
 243       69       18      178            8.
 244       11       51      229            8.
 245       30       18      195            9.
 246       61       49      140           10.
 247       75       21      157            8.
 248       60       17      130           10.
 249       30       74      163            8.
 250       68       26      182           12.
 251       74       40      156           11.
 252       36       63      224           11.
 253       66       43      152           12.
 254       36       52      180           11.
 255       55       16      147           12.
 256       26       67      175            9.
 257       14       19      210            9.
 258       35       47      146            9.
 259       63       27      155            8.
 260       14       37      148           11.
 261       50       40      142            9.
 262       73       32      131            8.
 263       73       18      222           10.
 264       52       67      204           12.
 265       54       14      193           11.
 266       27       64      153           10.
 267       52       66      141           12.
 268       11       55      178           11.
 269       53       28      143            9.
 270       38       52      132           12.
 271       45       22      133           11.
 272       11       66      131           11.
 273       43       73      191            9.
 274       36       34      177            9.
 275       67       57      125            9.
 276       68       35      145           11.
 277       18       64      148           11.
 278       21       58      168            8.
 279       38       63      136           11.
 280       40       54      172           12.
 281       71       46      120            9.
 282       16       52      142           10.
 283       54       15      139           11.
 284       11       52      212            8.
 285       14       13      188            9.
 286       17       53      151            8.
 287       67       73      135            9.
 288       60       42      199            8.
 289       23       27      136           11.
 290       40       63      148           11.
 291       20       17      151           10.
 292       71       18      180           12.
 293       10       52      161           10.
 294       48       11      187           10.
 295       62       23      228           10.
 296       17       43      185           12.
 297       42       17      127           12.
 298       56       61      183            8.
 299       75       31      159           11.
 300       29       55      216            9.
 301       21       34      143           11.
 302       61       48      146            8.
 303       53       17      169            8.
 304       12       53      157           11.
 305       54       51      213           11.
 306       37       58      188           10.
 307       21       59      149           10.
 308       70       35      173            8.
 309       32       67      150            8.
 310       61       33      139            9.
 311       55       14      122            8.
 312       44       50      129            8.
 313       18       13      173           10.
 314       24       63      199            9.
 315       39       52      229            9.
 316       32       51      222            9.
 317       37       68      139           11.
 318       72       44      127           11.
 319       25       36      193           11.
 320       17       13      174           10.
 321       64       25      127           10.
 322       14       47      125            9.
 323       39       31      116            9.
 324       42       25      226           11.
 325       73       16      158           12.
 326       55       66      155            9.
 327       41       32      224           10.
 328       66       21      142            8.
 329       45       45      225           10.
 330       73       17      171           10.
 331       43       23      182            8.
 332       67       52      223           12.
 333       40       14      193            8.
 334       43       34      151            8.
 335       65       11      227           12.
 336       61       13      176            8.
 337       55       47      129           11.
 338       46       66      128            9.
 339       10       54      132           12.
 340       29       16      216            8.
 341       28       34      122           10.
 342       72       42      230            8.
 343       23       75      157            8.
 344       30       47      192           12.
 345       44       47      115           12.
 346       29       70      175            9.
 347       67       37      123            8.
 348       49       31      123           10.
 349       31       40      182           10.
 350       26       59      116            8.
 351       59       48      123           12.
 352       13       17      189           12.
 353       37       42      216           11.
 354       54       29      224            8.
 355       57       36      143            8.
 356       12       73      194           10.
 357       58       48      136           12.
 358       40       61      185           11.
 359       64       31      118           12.
 360       29       15      209            9.
 361       75       43      137            9.
 362       30       65      143           11.
 363       75       49      185           10.
 364       60       55      165            9.
 365       49       29      175            9.
 366       46       45      149            9.
 367       33       24      183           11.
 368       65       44      177           12.
 369       42       67      216            8.
 370       23       20      208            8.
 371       72       72      186            9.
 372       75       35      120           11.
 373       51       49      220            8.
 374       46       40      180            9.
 375       40       36      132           10.
 376       34       15      196           10.
 377       31       37      120            9.
 378       44       14      118            9.
 379       32       57      181           10.
 380       26       43      130           11.
 381       74       69      196           10.
 382       33       65      134           11.
 383       36       10      166            8.
 384       42       45      159           10.
 385       36       59      129           11.
 386       27       55      194            9.
 387       10       73      116            8.
 388       70       36      192           12.
 389       36       29      148            9.
 390       68       60      118            8.
 391       52       42      210           10.
 392       58       59      184            9.
 393       47       14      227            8.
 394       57       54      200            8.
 395       30       70      193           12.
 396       35       19      115            8.
 397       23       39      145           12.
 398       68       52      120            9.
 399       34       44      147           10.
 400       38       70      169           10.
 
RECHARGE POINTS:
  NO.  XCOORD.  YCOORD.  T0CHAR  TECHNOLOGIES
 
   0       10       10       0.         1 0 0
 401       10       10       5.         0 1 1
 402       42       26       5.         0 0 1
 403       26       42       5.         0 0 1
 404       58       42       5.         0 0 1
 405       42       58       5.         0 1 1
 
TECHNOLOGY KINDS:
  KIND  SPEED RECHARGE  UNIT COST
 
     0           3600.      0.160
     1          20000.      0.176
     2          45000.      0.192
 
END
