NAME: TEST-27-N400
 
--------------------------------------------------------------------------------
 
$ DATA SECTIONS
 
  NN  NK  NR NTR    VEL    BMAX    CPOW TIMEMAX QMAX F0CHAR F0VEHIC
 400 100   5   2    25.  20000.    125.    480. 2300   2.27   100.
 
CUSTOMERS:
  NO.  XCOORD.  YCOORD.  DEMAND  SERVICE TIME
 119       28       60      156           10.
 120       34       53      191            8.
 121       14       71      119            9.
 122       24       21      138           12.
 123       21       42      159            8.
 124       68       58      221            9.
 125       13       43      135           12.
 126       42       28      117           11.
 127       71       28      149            9.
 128       39       37      208           10.
 129       50       59      154           10.
 130       43       43      153            9.
 131       19       60      166           12.
 132       28       62      210            8.
 133       15       61      138            9.
 134       72       71      137           11.
 135       61       35      191            8.
 136       35       10      136            9.
 137       61       11      197            9.
 138       47       40      130            8.
 139       31       37      160            8.
 140       22       57      144           12.
 141       73       60      146            9.
 142       40       13      173            9.
 143       14       72      143           12.
 144       26       59      210           11.
 145       72       44      196           12.
 146       23       74      117           12.
 147       22       23      218            9.
 148       67       24      148            8.
 149       39       29      228           11.
 150       27       42      162           10.
 151       63       41      151            9.
 152       63       13      130           11.
 153       67       26      172           12.
 154       43       45      121           11.
 155       38       75      129            9.
 156       61       42      167            8.
 157       31       57      152           11.
 158       50       28      178           12.
 159       62       67      230            8.
 160       43       71      194            9.
 161       54       66      136           11.
 162       15       75      152           12.
 163       12       17      149           10.
 164       20       47      154            8.
 165       11       25      225           10.
 166       12       57      218           12.
 167       65       47      141           10.
 168       24       56      226            9.
 169       30       39      118           12.
 170       26       54      183           11.
 171       15       34      118            9.
 172       62       39      144           12.
 173       14       39      149           11.
 174       59       70      183            8.
 175       32       19      185           11.
 176       60       14      208            8.
 177       51       31      230           12.
 178       32       54      117           10.
 179       44       11      215           12.
 180       54       49      216           10.
 181       52       14      213           12.
 182       45       57      134            9.
 183       65       27      178           10.
 184       31       53      222           11.
 185       34       19      146            8.
 186       20       63      157            9.
 187       59       61      160            8.
 188       62       33      119           10.
 189       13       28      175            8.
 190       60       66      135            9.
 191       21       37      223           10.
 192       43       62      168            9.
 193       36       64      149            9.
 194       50       69      149           10.
 195       32       31      229           12.
 196       63       50      153            8.
 197       60       36      181           12.
 198       55       54      117           10.
 199       11       68      128           12.
 200       42       17      210           10.
 201       19       30      175            9.
 202       51       43      122           12.
 203       16       36      205           12.
 204       11       43      115            8.
 205       33       56      166           12.
 206       12       18      160            8.
 207       75       34      179           11.
 208       17       53      194            8.
 209       64       60      174            9.
 210       72       45      150            8.
 211       41       73      123           10.
 212       40       48      133           11.
 213       32       53      157            9.
 214       43       46      129           12.
 215       31       13      208            8.
 216       44       42      207            9.
 217       72       57      202           12.
 218       12       28      212           11.
 219       69       47      165           11.
 220       52       56      142           10.
 221       59       35      120           12.
 222       15       58      115           12.
 223       66       29      128            9.
 224       20       33      183            8.
 225       48       29      130           12.
 226       39       56      181           11.
 227       22       41      128            9.
 228       45       44      196            9.
 229       74       54      134           11.
 230       30       13      136           11.
 231       47       31      213            9.
 232       23       36      222           12.
 233       67       67      163           10.
 234       15       53      223            9.
 235       21       36      171            9.
 236       50       74      202           10.
 237       36       51      157            9.
 238       44       71      175           11.
 239       61       53      160           10.
 240       74       66      212           10.
 241       26       60      132           12.
 242       50       57      207           10.
 243       39       21      222            8.
 244       33       40      177            9.
 245       26       45      205           11.
 246       46       54      169            9.
 247       12       75      117           12.
 248       37       62      230           12.
 249       21       40      230           10.
 250       66       52      140            8.
 251       60       74      191           12.
 252       19       43      229           10.
 253       33       55      200            8.
 254       37       14      131           12.
 255       60       13      188            9.
 256       40       38      167            8.
 257       25       31      170           10.
 258       41       56      136           12.
 259       72       29      152            8.
 260       51       29      222           12.
 261       61       46      140            9.
 262       51       18      197           11.
 263       29       10      202            9.
 264       23       75      229           10.
 265       58       35      174           10.
 266       58       11      195            9.
 267       37       36      134           12.
 268       70       45      192           10.
 269       44       54      144           11.
 270       29       31      123           10.
 271       69       20      199           11.
 272       44       68      214            8.
 273       31       68      198           12.
 274       50       52      176           10.
 275       10       19      216           11.
 276       35       74      164           12.
 277       13       11      148            9.
 278       43       57      220           11.
 279       20       36      142            8.
 280       39       13      180           12.
 281       69       46      160            9.
 282       34       14      208           12.
 283       54       47      135           10.
 284       67       66      199           10.
 285       10       57      226           10.
 286       53       72      210           10.
 287       52       32      129            9.
 288       45       27      172            9.
 289       30       32      230           10.
 290       57       60      124           10.
 291       29       26      131           11.
 292       38       53      149           11.
 293       73       26      143           11.
 294       67       44      151           10.
 295       74       46      119            8.
 296       16       71      159           12.
 297       18       63      230            8.
 298       34       46      164           11.
 299       68       55      159           10.
 300       45       36      142           12.
 301       59       74      176           12.
 302       13       66      131           12.
 303       75       67      222            8.
 304       55       17      228           11.
 305       31       60      179           10.
 306       63       47      223           12.
 307       71       66      144           12.
 308       14       52      165           11.
 309       16       14      192            8.
 310       28       27      158           10.
 311       65       46      199            8.
 312       28       38      195           12.
 313       39       46      147           12.
 314       73       37      154           11.
 315       71       58      134            9.
 316       43       28      217           10.
 317       19       19      214           10.
 318       64       58      222           12.
 319       27       65      226            8.
 320       27       66      161           11.
 321       72       73      170           12.
 322       11       22      172           12.
 323       48       18      224           12.
 324       57       63      155           11.
 325       45       58      129           10.
 326       28       66      212            9.
 327       72       61      179            8.
 328       74       20      126           11.
 329       74       58      180            8.
 330       16       61      208            9.
 331       55       39      142           11.
 332       50       31      230           10.
 333       32       59      155            8.
 334       47       72      175           10.
 335       22       10      213           10.
 336       36       55      180            9.
 337       40       47      151            8.
 338       40       40      186           10.
 339       35       69      181            8.
 340       41       32      207           11.
 341       15       42      144           12.
 342       37       40      139           11.
 343       29       29      165           10.
 344       43       75      228           11.
 345       59       26      150           10.
 346       27       64      138           10.
 347       21       57      224           11.
 348       43       49      220           12.
 349       29       11      119           11.
 350       46       66      189            9.
 351       50       39      187           10.
 352       17       27      215           12.
 353       62       74      171           12.
 354       25       27      125           12.
 355       62       27      174           11.
 356       72       11      227           12.
 357       47       56      129            8.
 358       70       27      158            9.
 359       71       50      222           11.
 360       71       51      126           10.
 361       34       40      140            9.
 362       58       46      201            9.
 363       52       15      222           10.
 364       10       54      151            8.
 365       59       62      188            9.
 366       60       21      116            8.
 367       39       34      228           10.
 368       40       73      189            8.
 369       10       42      131            9.
 370       75       64      226           12.
 371       36       59      222           10.
 372       61       63      156           12.
 373       40       67      131           12.
 374       31       64      186            9.
 375       35       35      183            8.
 376       45       48      129           10.
 377       48       62      201           12.
 378       33       34      162           10.
 379       21       48      193           10.
 380       57       45      182           12.
 381       73       41      162           10.
 382       14       69      192           12.
 383       36       48      217           12.
 384       63       63      182            9.
 385       42       62      121           11.
 386       39       61      219            9.
 387       19       23      132            9.
 388       40       30      192           12.
 389       29       27      131           11.
 390       44       62      180            9.
 391       29       40      207           12.
 392       71       21      178           12.
 393       40       74      161           12.
 394       56       13      171            9.
 395       69       55      194           10.
 396       35       61      123           11.
 397       33       54      121            9.
 398       54       24      160            9.
 399       13       17      139           11.
 400       53       70      196           12.
 
RECHARGE POINTS:
  NO.  XCOORD.  YCOORD.  T0CHAR  TECHNOLOGIES
 
   0       10       10       0.         1 0 0
 401       10       10       5.         0 1 1
 402       42       26       5.         0 0 1
 403       26       42       5.         0 0 1
 404       58       42       5.         0 0 1
 405       42       58       5.         0 1 1
 
TECHNOLOGY KINDS:
  KIND  SPEED RECHARGE  UNIT COST
 
     0           3600.      0.160
     1          20000.      0.176
     2          45000.      0.192
 
END
