NAME: TEST-19-N400
 
--------------------------------------------------------------------------------
 
$ DATA SECTIONS
 
  NN  NK  NR NTR    VEL    BMAX    CPOW TIMEMAX QMAX F0CHAR F0VEHIC
 400 100   9   2    25.  20000.    125.    480. 2300   2.27   100.
 
CUSTOMERS:
  NO.  XCOORD.  YCOORD.  DEMAND  SERVICE TIME
  90       18       97      227            9.
  91       49       67      190           11.
  92       50       92      206           12.
  93       76       65      164           11.
  94       78      115      221            9.
  95       20       38      127           10.
  96      117       14      193           11.
  97      109      130      206           10.
  98       58      118      215            8.
  99       16       52      150            8.
 100       11       33      132            9.
 101      102      116      189            9.
 102       54      108      183           10.
 103       19      107      198           11.
 104      124      124      213           10.
 105       68       96      200           11.
 106      122      127      143           12.
 107       11       15      227           10.
 108      115      124      169           12.
 109       22       92      152            9.
 110       44       32      157           11.
 111       81       44      145           11.
 112       64      123      178           11.
 113       46       15      172           12.
 114       83       53      206            8.
 115       11       54      199            8.
 116      105       32      132           10.
 117       20       93      148            9.
 118       79       17      180           10.
 119       54       18      198            8.
 120      109       90      147            8.
 121       51       57      128            8.
 122      125      112      227            8.
 123       25      127      159           11.
 124       84       34      158           11.
 125       11      102      194           12.
 126       50       96      223            9.
 127       70       71      159           12.
 128       59      112      147            8.
 129       81       80      207            8.
 130       10      102      217           10.
 131       45       15      200            8.
 132       59      124      159            8.
 133       36      113      117            9.
 134      105       52      131           11.
 135       39       64      122           11.
 136       24       80      119           12.
 137       25       24      213           10.
 138      109      122      222           12.
 139       97      110      227           11.
 140       30       51      116            8.
 141       98      120      133            8.
 142       34       75      195            9.
 143       48      118      115           10.
 144       53       61      150           11.
 145       96       68      153           12.
 146      124       39      125            8.
 147       17       75      135           10.
 148       83      111      159            9.
 149       13       48      120           10.
 150       37       97      201           11.
 151      109       44      192           12.
 152       93      109      190           11.
 153       11       34      169            8.
 154       81       69      147           12.
 155      126       32      188           10.
 156       83       31      148            8.
 157       15       68      165            8.
 158      129       55      167           10.
 159       56      108      155            8.
 160       34      120      129           12.
 161       37       13      191           12.
 162       26       58      178           12.
 163       95       25      174            9.
 164       44       60      185           12.
 165      125       22      169           12.
 166      111      102      123           11.
 167       67       67      188            9.
 168       63      111      176            8.
 169      102      104      210            8.
 170      102       84      120           10.
 171       83       93      188           10.
 172      112       86      204           10.
 173       31      120      221           12.
 174       23      119      219           12.
 175       88       71      170           10.
 176      102      124      209            9.
 177       99      122      121           10.
 178       62       39      215            9.
 179       49       98      187           10.
 180       27      110      135           12.
 181       37      105      164            9.
 182       21       80      170            9.
 183       76       98      186            9.
 184       96       62      217            8.
 185      111      127      196            8.
 186      110      127      146            8.
 187      100       54      185           10.
 188       30       90      201           12.
 189      124       97      124           11.
 190       30       91      175            8.
 191       81       89      217            8.
 192      112      125      220            8.
 193      125       51      196           12.
 194      120       64      167           10.
 195       27      108      160           11.
 196      115       18      218            9.
 197       86       77      227           11.
 198       72       37      151           10.
 199       19       31      178            9.
 200       29       78      180           10.
 201       78       47      218           12.
 202       52       17      218            9.
 203      119       45      150            8.
 204      122       70      183           12.
 205       78      100      177           11.
 206      101       69      213           10.
 207       24       54      195           10.
 208       33       44      185           10.
 209       97       35      138            8.
 210       44       34      166            9.
 211       50      105      133           12.
 212       56       33      161            9.
 213      125       12      126           12.
 214      127       35      196            9.
 215      105       45      166           12.
 216       39       25      127            9.
 217       86       83      222           12.
 218      130       46      175           10.
 219       40       78      155            8.
 220       58       25      143           12.
 221       93       57      162           11.
 222       38       51      191            8.
 223      116       20      152           11.
 224       77       35      171           12.
 225       29      111      195           12.
 226       46       37      189           11.
 227       84       64      151           10.
 228       23       76      158           11.
 229      107       12      126           10.
 230       96      121      213            9.
 231       67      102      218           12.
 232       97       93      162           11.
 233      109      119      230            9.
 234      103       94      133           12.
 235       76       28      178            9.
 236       72       77      130            9.
 237       28       54      220            8.
 238      114       86      187           10.
 239       69       22      217            9.
 240       96      106      156           12.
 241      130      127      119           11.
 242       43       84      159            8.
 243      130       21      178            8.
 244       45       83      229            8.
 245      111       20      195            9.
 246      120       80      140           10.
 247      110       27      157            8.
 248       97       19      130           10.
 249      103      127      163            8.
 250       25       37      182           12.
 251       14       64      156           11.
 252      121      106      224           11.
 253       72       69      152           12.
 254      114       85      180           11.
 255       74       17      147           12.
 256       41      114      175            9.
 257       15       22      210            9.
 258       39       76      146            9.
 259       98       38      155            8.
 260       66       56      148           11.
 261       39       63      142            9.
 262       79       48      131            8.
 263       98       21      222           10.
 264      129      114      204           12.
 265       66       13      193           11.
 266       72      108      153           10.
 267       16      113      141           12.
 268      104       90      178           11.
 269       35       40      143            9.
 270      105       85      132           12.
 271       61       28      133           11.
 272      112      111      131           11.
 273       37      126      191            9.
 274       29       51      177            9.
 275       33       96      125            9.
 276      127       53      145           11.
 277       34      108      148           11.
 278      100       96      168            8.
 279      112      106      136           11.
 280       84       89      172           12.
 281       25       75      120            9.
 282       15       85      142           10.
 283       13       15      139           11.
 284       33       10      212            8.
 285       90       44      188            9.
 286      130       86      151            8.
 287      118      126      135            9.
 288       16       67      199            8.
 289       19       37      136           11.
 290      116      106      148           11.
 291       96       17      151           10.
 292       22       21      180           12.
 293      107       84      161           10.
 294       51       95      187           10.
 295       62       30      228           10.
 296       86       67      185           12.
 297       38       18      127           12.
 298       62      103      183            8.
 299       29       46      159           11.
 300       18       91      216            9.
 301       51       50      143           11.
 302       68       78      146            8.
 303       65       18      169            8.
 304       94       86      157           11.
 305       17       84      213           11.
 306       16       97      188           10.
 307       73       98      149           10.
 308       82       53      173            8.
 309       43      114      150            8.
 310       65       49      139            9.
 311       61       49      122            8.
 312      102       81      129            8.
 313       92       52      173           10.
 314       44      106      199            9.
 315       66       85      229            9.
 316       48       83      222            9.
 317       51      116      139           11.
 318       92       11      127           11.
 319       16       54      193           11.
 320       76       68      174           10.
 321      118       33      127           10.
 322      130       74      125            9.
 323       98       44      116            9.
 324       35       33      226           11.
 325       90       16      158           12.
 326      127      112      155            9.
 327       92       46      224           10.
 328       19       26      142            8.
 329      127       71      225           10.
 330       71       18      171           10.
 331       38       29      182            8.
 332       28       86      223           12.
 333      101       29      193            8.
 334       71       50      151            8.
 335       43      112      227           12.
 336       92       35      176            8.
 337       17       76      129           11.
 338       89      112      128            9.
 339       44       88      132           12.
 340       17       15      216            8.
 341      126       49      122           10.
 342      104       66      230            8.
 343       66      129      157            8.
 344       41       75      192           12.
 345       88       75      115           12.
 346      121      119      175            9.
 347      114       56      123            8.
 348       52       12      123           10.
 349       83       61      182           10.
 350       60       98      116            8.
 351      128       77      123           12.
 352       44       16      189           12.
 353       85       65      216           11.
 354      108       40      224            8.
 355       71       54      143            8.
 356       39      125      194           10.
 357      118       77      136           12.
 358       91      102      185           11.
 359      123       44      118           12.
 360       53       98      209            9.
 361       84       68      137            9.
 362       30      110      143           11.
 363       44       80      185           10.
 364       75       91      165            9.
 365       69       40      175            9.
 366       83       71      149            9.
 367       34       30      183           11.
 368       32       70      177           12.
 369       58      114      216            8.
 370       17       22      208            8.
 371       12      125      186            9.
 372       10       10      120           11.
 373       69       79      220            8.
 374      100       61      180            9.
 375       97       53      132           10.
 376       35       54      196           10.
 377       57       55      120            9.
 378      124       44      118            9.
 379       70       94      181           10.
 380      124       66      130           11.
 381       37      119      196           10.
 382       31      110      134           11.
 383      129       80      166            8.
 384       44       71      159           10.
 385       69       98      129           11.
 386       56       90      194            9.
 387       28      125      116            8.
 388       61       54      192           12.
 389       93       39      148            9.
 390       57      101      118            8.
 391       84       65      210           10.
 392       24       99      184            9.
 393       85       11      227            8.
 394       43       89      200            8.
 395      111      119      193           12.
 396      122       19      115            8.
 397      106       58      145           12.
 398       88       85      120            9.
 399      122       68      147           10.
 400       19      120      169           10.
 
RECHARGE POINTS:
  NO.  XCOORD.  YCOORD.  T0CHAR  TECHNOLOGIES
 
   0       70       70       0.         1 0 0
 401       70       70       5.         0 1 1
 402       40       40       5.         0 1 0
 403       70       40       5.         0 1 1
 404      100       40       5.         0 1 0
 405       40       70       5.         0 1 1
 406      100       70       5.         0 1 1
 407       40      100       5.         0 1 0
 408       70      100       5.         0 1 1
 409      100      100       5.         0 1 0
 
TECHNOLOGY KINDS:
  KIND  SPEED RECHARGE  UNIT COST
 
     0           3600.      0.160
     1          20000.      0.176
     2          45000.      0.192
 
END
