NAME: TEST-25-N400
 
--------------------------------------------------------------------------------
 
$ DATA SECTIONS
 
  NN  NK  NR NTR    VEL    BMAX    CPOW TIMEMAX QMAX F0CHAR F0VEHIC
 400 100   5   2    25.  20000.    125.    480. 2300   2.27   100.
 
CUSTOMERS:
  NO.  XCOORD.  YCOORD.  DEMAND  SERVICE TIME
 115       60       19      201           10.
 116       14       52      146           12.
 117       16       46      118            9.
 118       11       31      127           11.
 119       60       44      176           11.
 120       31       56      183            9.
 121       13       48      118            8.
 122       73       16      182           12.
 123       43       17      230            8.
 124       15       46      201           11.
 125       69       72      138           12.
 126       49       44      190           12.
 127       55       57      145           10.
 128       38       74      130           11.
 129       14       10      157            8.
 130       10       28      163           11.
 131       12       55      201           10.
 132       18       64      207           12.
 133       48       43      206            9.
 134       33       19      178           11.
 135       13       24      120           12.
 136       60       21      129            9.
 137       53       51      116           11.
 138       48       31      135           10.
 139       41       13      216            9.
 140       36       56      197            9.
 141       59       59      162           12.
 142       36       39      198           11.
 143       11       72      218           10.
 144       68       40      141           10.
 145       64       74      220            9.
 146       17       16      137            8.
 147       73       12      200            8.
 148       30       67      205           11.
 149       37       20      153           12.
 150       63       27      185           12.
 151       24       46      142            8.
 152       64       42      125           10.
 153       69       73      180           11.
 154       57       40      163           10.
 155       12       29      115           10.
 156       10       61      203           12.
 157       29       28      211           12.
 158       41       71      190           11.
 159       19       10      172           12.
 160       75       51      207            9.
 161       38       73      207            9.
 162       17       48      177            8.
 163       36       28      216           10.
 164       48       36      216            9.
 165       37       61      205           11.
 166       54       12      161            9.
 167       54       24      151            8.
 168       17       24      203            9.
 169       68       59      140           10.
 170       11       18      222           11.
 171       72       13      175           12.
 172       24       36      174            9.
 173       35       41      193            9.
 174       49       66      191           10.
 175       35       56      124            8.
 176       72       69      229            9.
 177       19       42      137           11.
 178       28       69      148            9.
 179       11       39      174            8.
 180       54       39      132            8.
 181       56       66      224           10.
 182       62       28      196            8.
 183       50       61      128            8.
 184       36       68      230           10.
 185       33       36      168            8.
 186       32       10      124            8.
 187       12       28      156           12.
 188       61       14      145           12.
 189       51       30      116            9.
 190       65       45      176            8.
 191       21       11      199            9.
 192       29       31      211           11.
 193       44       75      169            9.
 194       59       38      221            8.
 195       62       24      115           10.
 196       20       58      159           12.
 197       43       37      193           11.
 198       58       20      187           10.
 199       52       67      170           11.
 200       12       57      135            9.
 201       61       72      151           12.
 202       55       30      221           11.
 203       59       13      149           11.
 204       13       66      211           12.
 205       37       40      145            8.
 206       11       51      181            9.
 207       27       40      170           12.
 208       37       36      153           11.
 209       75       14      135           10.
 210       69       26      145            9.
 211       63       29      150            9.
 212       13       65      150            8.
 213       68       29      160           10.
 214       45       10      119            8.
 215       42       61      222           11.
 216       28       50      169           11.
 217       32       49      118            9.
 218       61       34      209           11.
 219       27       39      176           11.
 220       45       61      169            9.
 221       47       46      138           10.
 222       25       44      222           12.
 223       32       30      223           12.
 224       54       72      214            8.
 225       56       15      179           11.
 226       48       20      206           11.
 227       66       29      196           11.
 228       64       12      131            9.
 229       43       48      201            9.
 230       22       18      174            8.
 231       11       40      186           11.
 232       19       29      120           12.
 233       31       30      138           11.
 234       56       58      157            8.
 235       35       35      188            9.
 236       26       64      156            8.
 237       56       31      198           10.
 238       52       24      207           11.
 239       60       40      122            8.
 240       23       43      175            8.
 241       42       65      222           12.
 242       64       10      157           10.
 243       46       30      215            9.
 244       19       68      210            9.
 245       65       41      197           12.
 246       46       58      178           11.
 247       39       49      177           10.
 248       16       42      222            9.
 249       24       48      141            8.
 250       75       57      212           12.
 251       30       13      164            8.
 252       28       36      204           10.
 253       51       60      213            8.
 254       34       15      181           10.
 255       10       38      221            9.
 256       65       46      135           10.
 257       53       61      150            9.
 258       43       63      157           10.
 259       68       39      212            9.
 260       72       57      153            8.
 261       18       48      126            9.
 262       51       13      176            9.
 263       13       51      225           12.
 264       36       75      183            8.
 265       28       14      121            9.
 266       37       75      222           11.
 267       40       73      219            8.
 268       38       47      202           11.
 269       25       33      120            9.
 270       18       38      214           10.
 271       51       75      201           10.
 272       55       39      116           12.
 273       26       67      127            8.
 274       38       10      211           12.
 275       73       62      127            9.
 276       68       52      211            9.
 277       40       22      124            9.
 278       50       25      149            9.
 279       41       25      144            9.
 280       46       75      180           10.
 281       74       45      180           12.
 282       35       14      192           10.
 283       57       60      227           12.
 284       11       48      223            9.
 285       69       37      161            8.
 286       43       65      216           10.
 287       51       23      209            8.
 288       11       66      164            8.
 289       57       13      205           10.
 290       51       62      119           11.
 291       11       46      116            9.
 292       23       31      181           12.
 293       25       37      140           12.
 294       50       34      165           10.
 295       57       75      224            8.
 296       68       73      215            8.
 297       29       25      188            9.
 298       33       15      129           12.
 299       42       22      115           11.
 300       70       57      149            8.
 301       71       53      152           11.
 302       50       29      157           11.
 303       38       49      120            9.
 304       51       34      209           12.
 305       69       47      134            9.
 306       71       65      139           12.
 307       51       25      154           12.
 308       21       65      219           12.
 309       27       67      178            9.
 310       30       19      142            9.
 311       10       32      172           10.
 312       73       65      178            8.
 313       29       57      180           10.
 314       57       49      127           10.
 315       11       21      202            8.
 316       21       51      186           10.
 317       22       34      127            8.
 318       58       50      202           11.
 319       32       66      201           10.
 320       65       62      135            9.
 321       33       29      162           10.
 322       39       55      207           10.
 323       27       27      116            8.
 324       68       27      175            9.
 325       31       72      181           12.
 326       59       20      210            9.
 327       29       15      220           10.
 328       16       72      185            8.
 329       72       49      190           12.
 330       45       36      229           12.
 331       16       15      137            9.
 332       43       53      218            9.
 333       12       74      197            9.
 334       73       47      125           10.
 335       54       58      117            9.
 336       38       38      198            8.
 337       46       67      171            9.
 338       40       72      141            9.
 339       46       74      193            8.
 340       48       60      134            8.
 341       69       67      210           12.
 342       58       58      208            9.
 343       55       53      224            8.
 344       66       59      175           11.
 345       56       63      157           11.
 346       27       11      139           11.
 347       33       69      220            9.
 348       65       42      157           10.
 349       48       37      160           11.
 350       11       56      149           10.
 351       21       55      153           12.
 352       20       23      198           11.
 353       40       43      160           10.
 354       57       62      220           10.
 355       15       31      131           12.
 356       34       40      218           10.
 357       19       50      214            8.
 358       70       58      180           10.
 359       61       30      192           11.
 360       32       45      197           11.
 361       65       55      176           12.
 362       55       73      123           10.
 363       26       47      219            8.
 364       47       75      143           12.
 365       30       21      164           12.
 366       15       62      182            8.
 367       12       69      222           11.
 368       37       45      120            9.
 369       51       41      148            8.
 370       59       10      123           12.
 371       36       16      186            8.
 372       19       26      139            9.
 373       28       53      213           12.
 374       54       60      218            8.
 375       35       47      140            8.
 376       33       18      151            9.
 377       63       42      129           11.
 378       51       70      190           10.
 379       51       59      191            8.
 380       25       35      137           12.
 381       40       42      122            8.
 382       71       29      125           11.
 383       19       51      184           10.
 384       37       35      159            9.
 385       48       17      164           11.
 386       31       14      164            8.
 387       17       71      154           11.
 388       68       31      186           12.
 389       63       69      158           12.
 390       38       11      144            8.
 391       42       55      130           12.
 392       50       31      162            9.
 393       11       68      150            9.
 394       35       32      177           11.
 395       35       70      165            8.
 396       12       31      145           10.
 397       51       33      118            9.
 398       11       11      120           11.
 399       59       73      191            9.
 400       43       29      224            8.
 
RECHARGE POINTS:
  NO.  XCOORD.  YCOORD.  T0CHAR  TECHNOLOGIES
 
   0       10       10       0.         1 0 0
 401       10       10       5.         0 1 1
 402       42       26       5.         0 0 1
 403       26       42       5.         0 0 1
 404       58       42       5.         0 0 1
 405       42       58       5.         0 1 1
 
TECHNOLOGY KINDS:
  KIND  SPEED RECHARGE  UNIT COST
 
     0           3600.      0.160
     1          20000.      0.176
     2          45000.      0.192
 
END
