NAME: TEST-18-N400
 
--------------------------------------------------------------------------------
 
$ DATA SECTIONS
 
  NN  NK  NR NTR    VEL    BMAX    CPOW TIMEMAX QMAX F0CHAR F0VEHIC
 400 100   9   2    25.  20000.    125.    480. 2300   2.27   100.
 
CUSTOMERS:
  NO.  XCOORD.  YCOORD.  DEMAND  SERVICE TIME
 175       34       94      145           12.
 176       48       30      226           11.
 177      106      111      136           11.
 178      105       54      221            8.
 179       67       41      154           11.
 180      100       36      143           10.
 181       45      103      123           10.
 182       98       70      141           10.
 183       28      102      178           11.
 184      112      100      123            8.
 185       90      103      123           11.
 186       67       64      217           12.
 187      117       65      131            8.
 188      113      112      123           12.
 189       53       76      229            8.
 190       45       25      170           11.
 191       60       50      122            9.
 192       38       49      204            9.
 193       37       69      185           11.
 194       33       39      160           10.
 195      112       23      133            8.
 196       32      130      115            8.
 197      118       95      163            8.
 198      130       45      193            9.
 199       89       11      152           12.
 200       30       69      182           12.
 201       38      103      211           10.
 202       37       76      222            8.
 203      101       19      166           12.
 204      104       76      196           10.
 205       95       45      180           10.
 206       97       12      173           12.
 207       34      116      170           12.
 208       11      123      229            8.
 209       71       19      164           12.
 210      119      121      169           11.
 211       63      105      161            9.
 212       17       10      190           10.
 213       24       15      115           11.
 214       80      121      209           11.
 215      128       14      190           12.
 216       35       53      209           12.
 217       18      119      116           12.
 218       28       68      138           10.
 219       56      120      170            9.
 220       71       42      166           11.
 221       16       26      230            8.
 222       13      124      122           11.
 223       24       60      117            8.
 224       19       25      219           11.
 225       95       15      116           12.
 226       78      119      134            8.
 227       71       81      180            9.
 228       12      115      183           11.
 229       57       82      223           10.
 230       91       12      186           12.
 231      118       85      118           12.
 232       52       77      220           10.
 233       74      109      230           12.
 234       11       86      149            9.
 235       38       62      193           10.
 236       16       12      149           12.
 237      124      101      192           12.
 238       81       78      166            8.
 239       48       21      173           12.
 240       37      114      156           10.
 241       44       92      176           11.
 242      115       64      130            9.
 243       53      101      148            9.
 244       66       90      205           11.
 245       13       99      151            8.
 246       78       58      116           12.
 247       28       77      134           10.
 248       93      112      162           10.
 249      123       26      141           10.
 250       19       39      129            9.
 251       21       63      210           11.
 252       14       10      159           10.
 253       41       39      222           12.
 254       67      120      175           10.
 255      126       77      219            8.
 256      115       26      169           11.
 257       25       82      215            8.
 258      114      125      148           10.
 259       87      117      144           10.
 260       40       65      144           10.
 261      130       97      226            9.
 262      104      100      229           12.
 263       15      107      151            9.
 264      121       25      218           12.
 265       98      100      126            9.
 266       42      118      161            8.
 267       55      106      150           12.
 268       36       68      140           10.
 269       57      100      226            9.
 270       39       22      159            9.
 271       20       94      174            9.
 272       79      114      153           10.
 273       18       88      152           11.
 274       54       15      143           12.
 275       17       78      215           10.
 276       21       31      125           11.
 277       94       37      159           10.
 278       15       61      192           11.
 279       66       94      228           11.
 280      100       63      162           11.
 281      126       92      193           12.
 282      106       70      220           10.
 283       31       95      120           12.
 284      120       76      158           12.
 285       57      128      161            8.
 286       80       21      156            9.
 287       26       86      187            9.
 288       94      108      166            8.
 289       92       25      169           12.
 290       86       95      126           12.
 291       23       91      181           11.
 292       36       87      172           12.
 293       98      122      171           10.
 294       85       90      200           12.
 295       11       12      116           12.
 296       76       71      138           10.
 297       96       78      214            9.
 298       56       65      133            9.
 299       65      109      200           11.
 300       49      122      166           10.
 301       64       16      199           12.
 302      107      121      188            9.
 303       18       67      130           10.
 304       66       78      210            8.
 305      129       72      115           11.
 306       38      119      125            9.
 307       92       73      137           12.
 308       16       28      184           10.
 309       35       49      127           10.
 310       90       28      140           10.
 311      128       30      126           12.
 312       49       94      158            9.
 313      116       63      167           11.
 314       94       80      210            9.
 315      114      118      126           12.
 316       62       23      115           12.
 317       18       73      210            9.
 318       77       50      156           11.
 319       33       95      200            9.
 320       62       51      154           10.
 321       21       65      204           11.
 322       60       73      225           11.
 323      116      110      125           12.
 324       22       34      166            9.
 325       76       84      151           11.
 326      117       94      200            9.
 327       53       83      214           10.
 328       43       18      208            9.
 329       71       58      181           10.
 330       14       70      120            9.
 331       66      125      145            9.
 332       95       85      230           12.
 333       79      117      118           11.
 334      113      107      222            8.
 335       10      112      124            8.
 336       82       46      134           12.
 337      117      129      183            8.
 338      109       79      224           12.
 339       77       21      215           11.
 340      112       77      145           11.
 341       51       74      140            8.
 342       45      101      123           10.
 343      101       34      201           11.
 344       67       70      204            9.
 345      105       21      136            9.
 346       58       35      165           10.
 347      119       98      122           12.
 348       30       46      205            8.
 349       74       90      134            8.
 350       35      106      126           10.
 351       85       53      123           10.
 352      109       98      166           11.
 353       86       57      159           10.
 354       28       39      183           10.
 355       41      126      225            8.
 356       57      114      149           11.
 357       85      111      150            9.
 358       48       26      136           12.
 359       65      103      179            8.
 360       61       19      147            9.
 361       58       22      141           10.
 362       48       96      159           12.
 363      102       67      170           12.
 364      119       16      122            8.
 365       69      111      173           10.
 366       72       62      117           11.
 367       43       99      115           12.
 368       22       16      177            9.
 369       81       17      166            8.
 370       52       58      206            8.
 371      111       48      225           10.
 372       15      104      153           11.
 373       86       89      132           10.
 374       22      127      126           12.
 375       27       41      213           12.
 376       77       67      165           12.
 377      111      101      218            8.
 378       71       71      129           10.
 379       95      112      140            9.
 380      109       41      152           11.
 381       86      129      120           10.
 382       70       15      149           12.
 383       42       10      149            9.
 384       52       57      193           10.
 385       86       55      120            8.
 386       73       84      157            9.
 387       37       86      176            9.
 388       21       28      138           11.
 389       22      126      115            9.
 390       49       36      189           10.
 391      104       42      209            8.
 392       29       57      177            8.
 393      120       89      141           12.
 394       66       74      181            8.
 395      117       60      202           10.
 396       13       75      223            8.
 397      125       77      208           11.
 398       80      100      157           10.
 399       81       59      151            8.
 400       11       77      188           12.
 
RECHARGE POINTS:
  NO.  XCOORD.  YCOORD.  T0CHAR  TECHNOLOGIES
 
   0       70       70       0.         1 0 0
 401       70       70       5.         0 1 1
 402       40       40       5.         0 1 0
 403       70       40       5.         0 1 1
 404      100       40       5.         0 1 0
 405       40       70       5.         0 1 1
 406      100       70       5.         0 1 1
 407       40      100       5.         0 1 0
 408       70      100       5.         0 1 1
 409      100      100       5.         0 1 0
 
TECHNOLOGY KINDS:
  KIND  SPEED RECHARGE  UNIT COST
 
     0           3600.      0.160
     1          20000.      0.176
     2          45000.      0.192
 
END
