NAME: TEST-24-N400
 
--------------------------------------------------------------------------------
 
$ DATA SECTIONS
 
  NN  NK  NR NTR    VEL    BMAX    CPOW TIMEMAX QMAX F0CHAR F0VEHIC
 400 100   5   2    25.  20000.    125.    480. 2300   2.27   100.
 
CUSTOMERS:
  NO.  XCOORD.  YCOORD.  DEMAND  SERVICE TIME
 264       64       14      116           11.
 265       29       74      222            8.
 266       74       13      147            9.
 267       23       51      159            9.
 268       12       33      168           11.
 269       51       50      117            8.
 270       57       66      152            8.
 271       70       65      216           11.
 272       36       62      226            9.
 273       43       45      136           11.
 274       71       69      211           12.
 275       38       15      194            9.
 276       36       40      157           10.
 277       54       37      165           10.
 278       28       41      212            8.
 279       62       52      127            9.
 280       15       44      217           10.
 281       46       64      224            9.
 282       60       33      156           11.
 283       41       43      208           10.
 284       40       10      206            8.
 285       58       36      150            8.
 286       36       38      167            8.
 287       62       43      223            8.
 288       67       33      176            8.
 289       65       10      127           12.
 290       39       41      136           10.
 291       43       62      210            9.
 292       18       29      129           10.
 293       65       18      213           10.
 294       30       62      217            8.
 295       44       46      150            8.
 296       71       58      173           11.
 297       50       32      200           11.
 298       46       50      191           12.
 299       39       33      190           11.
 300       55       60      208            8.
 301       26       13      142           11.
 302       32       70      188            8.
 303       69       68      172           12.
 304       17       47      129           12.
 305       39       62      123           12.
 306       41       57      176            9.
 307       26       12      227            8.
 308       75       37      122            8.
 309       61       26      166            9.
 310       19       55      187           11.
 311       43       32      201           11.
 312       68       23      136            8.
 313       74       67      208            8.
 314       17       18      229           10.
 315       18       12      222           12.
 316       38       71      215           10.
 317       44       72      174           12.
 318       29       14      207           11.
 319       17       34      220           10.
 320       12       19      186            9.
 321       67       59      227           12.
 322       44       60      190            9.
 323       24       71      230            9.
 324       11       67      152           11.
 325       61       20      160            8.
 326       50       61      142           12.
 327       64       11      216           10.
 328       52       73      173           11.
 329       69       37      179           11.
 330       51       22      207           11.
 331       36       28      146           11.
 332       28       66      201           12.
 333       44       47      167            9.
 334       36       75      179           12.
 335       50       54      195           10.
 336       51       31      118            8.
 337       70       51      142           10.
 338       42       32      218            9.
 339       52       39      143           10.
 340       28       30      179           10.
 341       38       44      136           11.
 342       16       13      215           10.
 343       23       61      196            8.
 344       10       42      155            8.
 345       11       42      118           11.
 346       58       45      127            8.
 347       35       20      146           11.
 348       57       22      204           12.
 349       33       48      230            8.
 350       69       19      147           12.
 351       13       25      197           10.
 352       13       35      197            9.
 353       11       12      200            8.
 354       16       26      200            8.
 355       29       75      164           12.
 356       29       65      179           12.
 357       55       57      199           11.
 358       70       23      198            9.
 359       54       72      172           12.
 360       34       69      123           10.
 361       67       62      173            9.
 362       14       28      212            8.
 363       12       37      132           12.
 364       54       41      206           12.
 365       66       67      221            8.
 366       45       52      225            8.
 367       36       21      157           11.
 368       37       15      219            8.
 369       62       22      156            8.
 370       31       11      139            8.
 371       22       55      127           12.
 372       11       51      153            9.
 373       39       61      209           11.
 374       70       17      168           11.
 375       74       24      189           11.
 376       48       15      226           12.
 377       65       13      185            9.
 378       33       41      205           10.
 379       37       25      184           10.
 380       52       23      181           11.
 381       40       39      137            8.
 382       43       66      196           11.
 383       19       70      125           12.
 384       55       63      226           11.
 385       60       57      168           12.
 386       19       73      125           10.
 387       26       73      224            9.
 388       29       56      153           12.
 389       35       37      216            9.
 390       36       42      126           12.
 391       54       11      135           12.
 392       46       62      124           10.
 393       16       72      120           10.
 394       27       22      208            9.
 395       47       11      165           10.
 396       14       75      189            8.
 397       33       11      212           11.
 398       13       64      165            8.
 399       21       44      139            8.
 400       67       75      194            8.
 
RECHARGE POINTS:
  NO.  XCOORD.  YCOORD.  T0CHAR  TECHNOLOGIES
 
   0       10       10       0.         1 0 0
 401       10       10       5.         0 1 1
 402       42       26       5.         0 0 1
 403       26       42       5.         0 0 1
 404       58       42       5.         0 0 1
 405       42       58       5.         0 1 1
 
TECHNOLOGY KINDS:
  KIND  SPEED RECHARGE  UNIT COST
 
     0           3600.      0.160
     1          20000.      0.176
     2          45000.      0.192
 
END
