NAME: TEST-28-N400
 
--------------------------------------------------------------------------------
 
$ DATA SECTIONS
 
  NN  NK  NR NTR    VEL    BMAX    CPOW TIMEMAX QMAX F0CHAR F0VEHIC
 400 100   5   2    25.  20000.    125.    480. 2300   2.27   100.
 
CUSTOMERS:
  NO.  XCOORD.  YCOORD.  DEMAND  SERVICE TIME
 128       57       25      219           12.
 129       11       74      188           12.
 130       57       34      202           11.
 131       41       57      155           11.
 132       36       53      155           10.
 133       55       11      144           12.
 134       21       63      171            8.
 135       16       38      189           12.
 136       46       72      168           11.
 137       65       56      163            8.
 138       56       32      196           12.
 139       42       66      189            9.
 140       51       58      206           12.
 141       75       46      208           11.
 142       73       59      213           12.
 143       13       14      159            9.
 144       23       34      153           11.
 145       45       39      177           11.
 146       63       24      207           12.
 147       25       50      122           11.
 148       58       17      212           11.
 149       26       60      129           12.
 150       71       65      176            8.
 151       28       30      230            9.
 152       12       52      189           12.
 153       57       66      191           11.
 154       30       17      198            9.
 155       29       68      222           11.
 156       42       22      134           10.
 157       67       13      154           12.
 158       38       34      168           11.
 159       73       68      175           12.
 160       27       60      169            8.
 161       56       21      154           11.
 162       58       57      208            8.
 163       28       42      177           11.
 164       45       14      123           12.
 165       63       43      155           11.
 166       46       40      132           12.
 167       63       27      116           10.
 168       45       16      209           12.
 169       70       24      224            8.
 170       13       49      175            9.
 171       73       14      163           11.
 172       20       48      137           11.
 173       61       23      179           11.
 174       37       29      213           11.
 175       42       56      145           12.
 176       52       22      226           11.
 177       64       65      136           11.
 178       51       35      221            8.
 179       48       28      154           11.
 180       16       26      143           10.
 181       38       11      123           10.
 182       16       44      141           10.
 183       58       60      178           11.
 184       12       60      123            8.
 185       45       61      123           11.
 186       63       40      217           12.
 187       47       41      131            8.
 188       36       66      123           12.
 189       17       47      229            8.
 190       18       20      170           11.
 191       36       33      122            9.
 192       62       32      204            9.
 193       34       43      185           11.
 194       43       27      160           10.
 195       36       19      133            8.
 196       47       75      115            8.
 197       40       57      163            8.
 198       18       31      193            9.
 199       10       13      152           12.
 200       70       12      182           12.
 201       33       61      211           10.
 202       16       47      222            8.
 203       31       17      166           12.
 204       36       47      196           10.
 205       11       31      180           10.
 206       18       11      173           12.
 207       23       68      170           12.
 208       62       71      229            8.
 209       26       17      164           12.
 210       23       71      169           11.
 211       45       62      161            9.
 212       32       75      190           10.
 213       75       14      115           11.
 214       12       71      209           11.
 215       71       14      190           12.
 216       14       35      209           12.
 217       57       69      116           12.
 218       71       42      138           10.
 219       37       70      170            9.
 220       40       29      166           11.
 221       63       20      230            8.
 222       32       72      122           11.
 223       59       38      117            8.
 224       32       20      219           11.
 225       37       15      116           12.
 226       75       69      134            8.
 227       10       50      180            9.
 228       50       67      183           11.
 229       41       50      223           10.
 230       34       12      186           12.
 231       31       52      118           12.
 232       65       47      220           10.
 233       58       64      230           12.
 234       36       52      149            9.
 235       71       39      193           10.
 236       50       13      149           12.
 237       60       60      192           12.
 238       44       48      166            8.
 239       43       18      173           12.
 240       23       67      156           10.
 241       57       55      176           11.
 242       33       41      130            9.
 243       41       60      148            9.
 244       60       54      205           11.
 245       26       59      151            8.
 246       15       38      116           12.
 247       63       47      134           10.
 248       37       66      162           10.
 249       46       21      141           10.
 250       70       27      129            9.
 251       41       40      210           11.
 252       11       22      159           10.
 253       11       28      222           12.
 254       42       70      175           10.
 255       28       48      219            8.
 256       48       21      169           11.
 257       40       50      215            8.
 258       15       11      148           10.
 259       11       69      144           10.
 260       53       41      144           10.
 261       60       58      226            9.
 262       24       60      229           12.
 263       42       63      151            9.
 264       20       21      218           12.
 265       23       60      126            9.
 266       33       69      161            8.
 267       20       63      150           12.
 268       27       43      140           10.
 269       61       12      226            9.
 270       29       19      159            9.
 271       60       56      174            9.
 272       39       67      153           10.
 273       51       53      152           11.
 274       60       15      143           12.
 275       38       48      215           10.
 276       73       23      125           11.
 277       37       27      159           10.
 278       48       39      192           11.
 279       74       56      228           11.
 280       10       41      162           11.
 281       23       56      193           12.
 282       54       44      220           10.
 283       34       57      120           12.
 284       67       47      158           12.
 285       52       74      161            8.
 286       17       19      156            9.
 287       55       52      187            9.
 288       36       64      166            8.
 289       28       21      169           12.
 290       51       57      126           12.
 291       28       55      181           11.
 292       27       53      172           12.
 293       56       71      171           10.
 294       12       55      200           12.
 295       73       54      116           12.
 296       19       45      138           10.
 297       67       48      214            9.
 298       51       11      133            9.
 299       64       64      200           11.
 300       43       71      166           10.
 301       49       16      199           12.
 302       25       71      188            9.
 303       66       42      130           10.
 304       61       48      210            8.
 305       72       45      115           11.
 306       69       69      125            9.
 307       30       46      137           12.
 308       55       22      184           10.
 309       52       33      127           10.
 310       66       10      140           10.
 311       25       24      126           12.
 312       11       57      158            9.
 313       28       41      167           11.
 314       74       49      210            9.
 315       28       13      126           12.
 316       34       20      115           12.
 317       13       46      210            9.
 318       37       34      156           11.
 319       42       57      200            9.
 320       68       34      154           10.
 321       72       41      204           11.
 322       26       46      225           11.
 323       50       65      125           12.
 324       73       25      166            9.
 325       11       52      151           11.
 326       33       57      200            9.
 327       37       51      214           10.
 328       64       17      208            9.
 329       49       38      181           10.
 330       46       44      120            9.
 331       19       73      145            9.
 332       52       52      230           12.
 333       15       69      118           11.
 334       14       64      222            8.
 335       23       66      124            8.
 336       43       32      134           12.
 337       38       75      183            8.
 338       52       49      224           12.
 339       52       19      215           11.
 340       51       48      145           11.
 341       64       46      140            8.
 342       56       60      123           10.
 343       40       26      201           11.
 344       66       44      204            9.
 345       63       19      136            9.
 346       64       26      165           10.
 347       42       59      122           12.
 348       35       32      205            8.
 349       23       55      134            8.
 350       26       63      126           10.
 351       25       36      123           10.
 352       40       59      166           11.
 353       30       38      159           10.
 354       64       28      183           10.
 355       47       73      225            8.
 356       41       67      149           11.
 357       13       66      150            9.
 358       27       22      136           12.
 359       67       61      179            8.
 360       59       18      147            9.
 361       29       20      141           10.
 362       24       58      159           12.
 363       47       43      170           12.
 364       43       17      122            8.
 365       10       66      173           10.
 366       69       40      117           11.
 367       59       59      115           12.
 368       18       17      177            9.
 369       69       17      166            8.
 370       62       38      206            8.
 371       71       33      225           10.
 372       23       62      153           11.
 373       64       54      132           10.
 374       10       74      126           12.
 375       11       30      213           12.
 376       45       43      165           12.
 377       15       61      218            8.
 378       47       45      129           10.
 379       52       66      140            9.
 380       37       30      152           11.
 381       29       75      120           10.
 382       74       16      149           12.
 383       46       24      149            9.
 384       34       38      193           10.
 385       43       37      120            8.
 386       27       52      157            9.
 387       19       53      176            9.
 388       40       23      138           11.
 389       43       73      115            9.
 390       55       27      189           10.
 391       75       30      209            8.
 392       32       38      177            8.
 393       39       14      141           12.
 394       21       47      181            8.
 395       26       40      202           10.
 396       40       47      223            8.
 397       73       48      208           11.
 398       43       60      157           10.
 399       25       10      151            8.
 400       42       48      188           12.
 
RECHARGE POINTS:
  NO.  XCOORD.  YCOORD.  T0CHAR  TECHNOLOGIES
 
   0       10       10       0.         1 0 0
 401       10       10       5.         0 1 1
 402       42       26       5.         0 0 1
 403       26       42       5.         0 0 1
 404       58       42       5.         0 0 1
 405       42       58       5.         0 1 1
 
TECHNOLOGY KINDS:
  KIND  SPEED RECHARGE  UNIT COST
 
     0           3600.      0.160
     1          20000.      0.176
     2          45000.      0.192
 
END
