NAME: TEST-23-N400
 
--------------------------------------------------------------------------------
 
$ DATA SECTIONS
 
  NN  NK  NR NTR    VEL    BMAX    CPOW TIMEMAX QMAX F0CHAR F0VEHIC
 400 100   5   2    25.  20000.    125.    480. 2300   2.27   100.
 
CUSTOMERS:
  NO.  XCOORD.  YCOORD.  DEMAND  SERVICE TIME
 156       43       68      172           11.
 157       26       11      204            9.
 158       11       29      143           11.
 159       60       68      148           11.
 160       29       57      128           12.
 161       40       14      171           10.
 162       59       42      193           11.
 163       75       15      130           12.
 164       59       46      148            9.
 165       60       27      151            8.
 166       74       56      190           12.
 167       49       23      178           11.
 168       58       54      192           10.
 169       36       30      144           11.
 170       44       15      140           10.
 171       29       42      179            8.
 172       26       16      207           12.
 173       63       11      210           10.
 174       66       12      187           12.
 175       58       70      186           12.
 176       22       73      162           10.
 177       70       39      170           12.
 178       54       41      187            8.
 179       41       57      202            8.
 180       30       48      120           12.
 181       17       41      142            8.
 182       42       67      203           12.
 183       39       18      128           11.
 184       18       37      163            9.
 185       21       16      119           10.
 186       53       69      141            8.
 187       60       62      158           12.
 188       53       51      158           12.
 189       73       41      122           11.
 190       54       36      226           11.
 191       52       10      134            9.
 192       40       58      145            9.
 193       20       32      222           11.
 194       26       46      174           10.
 195       17       21      172           10.
 196       45       41      192           10.
 197       40       52      192            8.
 198       16       56      121            9.
 199       15       69      152           11.
 200       61       66      179            9.
 201       29       49      194           10.
 202       13       33      162           12.
 203       47       15      147            9.
 204       66       60      214            9.
 205       48       42      128            8.
 206       32       41      162            9.
 207       47       42      186            9.
 208       40       37      198           11.
 209       57       44      152           10.
 210       67       16      224            8.
 211       47       48      159           12.
 212       65       33      199            8.
 213       61       75      211            8.
 214       23       60      130            9.
 215       70       57      183            8.
 216       24       72      132            8.
 217       69       13      189           12.
 218       13       16      141           12.
 219       33       20      189           12.
 220       65       38      142           11.
 221       34       63      176           12.
 222       71       49      209           12.
 223       29       47      134           10.
 224       22       16      189            9.
 225       22       30      131            9.
 226       63       21      145            9.
 227       22       62      176           10.
 228       29       56      151           11.
 229       13       70      163           12.
 230       20       60      165            8.
 231       44       67      132           11.
 232       14       36      132            8.
 233       11       34      173           11.
 234       49       16      220            8.
 235       72       28      196            8.
 236       36       14      206            9.
 237       70       59      213           11.
 238       26       67      206            9.
 239       20       53      121            8.
 240       27       57      193           11.
 241       22       24      160            8.
 242       32       68      162           11.
 243       31       69      196           12.
 244       17       54      226           10.
 245       41       16      172            8.
 246       48       66      216           10.
 247       16       13      230           12.
 248       52       28      196           10.
 249       20       63      203           10.
 250       20       74      210            8.
 251       43       28      185           10.
 252       67       64      224            9.
 253       23       68      117            9.
 254       24       38      115           12.
 255       10       53      164           10.
 256       10       20      181           10.
 257       61       30      136           10.
 258       61       71      189           12.
 259       54       43      128           11.
 260       39       68      193           12.
 261       20       69      181           11.
 262       28       60      208            8.
 263       11       21      203           10.
 264       53       42      209           11.
 265       39       45      208           10.
 266       68       35      201            9.
 267       68       59      157           10.
 268       57       11      160           12.
 269       17       52      210           10.
 270       39       56      123           11.
 271       49       69      138            8.
 272       73       66      192            8.
 273       24       69      192           10.
 274       26       60      153            9.
 275       35       12      196            8.
 276       22       40      119           11.
 277       15       47      191           11.
 278       32       38      157           12.
 279       38       19      215           11.
 280       37       31      176           10.
 281       47       66      196           12.
 282       69       40      173            8.
 283       11       33      201           10.
 284       62       60      179            9.
 285       14       28      118           11.
 286       44       53      195           11.
 287       43       53      157           12.
 288       10       49      128           12.
 289       45       26      144            8.
 290       70       58      161           12.
 291       28       19      191           10.
 292       30       61      143           11.
 293       50       56      179           12.
 294       25       29      137            8.
 295       13       50      137            9.
 296       67       11      205            8.
 297       54       61      116           10.
 298       70       51      150           10.
 299       29       52      144           10.
 300       47       40      131            9.
 301       50       39      229           12.
 302       16       31      184           12.
 303       73       29      197           11.
 304       26       19      145            9.
 305       32       34      162           10.
 306       55       20      149           10.
 307       43       73      171           10.
 308       60       60      134           10.
 309       13       73      195            9.
 310       16       49      193            9.
 311       55       28      149           11.
 312       43       16      194           11.
 313       61       28      227            8.
 314       16       44      153            9.
 315       10       74      201           12.
 316       69       44      226            8.
 317       75       38      204            8.
 318       69       53      216           12.
 319       26       44      181           11.
 320       68       27      225            9.
 321       37       69      122           10.
 322       41       42      219           12.
 323       12       55      206            9.
 324       55       18      158           11.
 325       36       41      126           10.
 326       23       56      162            8.
 327       72       46      158           11.
 328       41       59      201            9.
 329       38       45      153            8.
 330       61       21      145           12.
 331       67       70      190            9.
 332       14       72      208           12.
 333       61       29      203            9.
 334       65       64      226            9.
 335       51       44      120           11.
 336       66       59      222            8.
 337       55       33      145           10.
 338       71       75      131           11.
 339       62       63      190            9.
 340       59       61      228           12.
 341       25       39      192           11.
 342       71       22      156           10.
 343       35       60      225            8.
 344       68       63      127           10.
 345       50       68      208            8.
 346       68       17      120            9.
 347       45       74      138           11.
 348       69       57      176           12.
 349       69       60      212           10.
 350       48       50      217            8.
 351       43       60      134           10.
 352       40       65      200            9.
 353       56       71      218           12.
 354       10       25      155           10.
 355       23       25      193           10.
 356       63       72      223           10.
 357       66       62      129           11.
 358       55       23      131            8.
 359       45       12      214           12.
 360       36       31      164           12.
 361       63       47      190           11.
 362       71       74      133            8.
 363       50       52      203            8.
 364       14       34      133            8.
 365       44       41      169           11.
 366       53       61      149           10.
 367       13       63      157            8.
 368       68       57      206           10.
 369       73       74      156           11.
 370       71       39      164           10.
 371       25       71      225           10.
 372       25       60      203           10.
 373       48       44      224            9.
 374       57       17      215            8.
 375       31       28      179            9.
 376       35       20      169           12.
 377       16       21      201            8.
 378       15       31      118            9.
 379       18       48      200           10.
 380       38       51      209           12.
 381       74       11      134            9.
 382       21       21      146           10.
 383       32       10      193           12.
 384       12       67      141           10.
 385       74       73      178           11.
 386       62       14      122           12.
 387       67       37      227           10.
 388       52       55      179           11.
 389       56       25      201           12.
 390       54       71      216            9.
 391       52       11      155            8.
 392       73       60      187            9.
 393       69       70      221           12.
 394       18       14      140           11.
 395       15       10      175            9.
 396       49       19      142           10.
 397       24       67      230           11.
 398       25       10      191           12.
 399       61       58      222           11.
 400       55       71      183           12.
 
RECHARGE POINTS:
  NO.  XCOORD.  YCOORD.  T0CHAR  TECHNOLOGIES
 
   0       10       10       0.         1 0 0
 401       10       10       5.         0 1 1
 402       42       26       5.         0 0 1
 403       26       42       5.         0 0 1
 404       58       42       5.         0 0 1
 405       42       58       5.         0 1 1
 
TECHNOLOGY KINDS:
  KIND  SPEED RECHARGE  UNIT COST
 
     0           3600.      0.160
     1          20000.      0.176
     2          45000.      0.192
 
END
