NAME: TEST-20-N400
 
--------------------------------------------------------------------------------
 
$ DATA SECTIONS
 
  NN  NK  NR NTR    VEL    BMAX    CPOW TIMEMAX QMAX F0CHAR F0VEHIC
 400 100   5   2    25.  20000.    125.    480. 2300   2.27   100.
 
CUSTOMERS:
  NO.  XCOORD.  YCOORD.  DEMAND  SERVICE TIME
 288       47       25      143            8.
 289       29       48      198            9.
 290       26       40      175            9.
 291       42       34      174           12.
 292       17       57      117            8.
 293       72       29      205           10.
 294       62       66      171            8.
 295       75       66      169           11.
 296       60       26      151            8.
 297       30       48      191           11.
 298       55       23      145           10.
 299       36       49      208            9.
 300       13       61      199            8.
 301       37       31      215           12.
 302       37       71      185            9.
 303       42       32      222           12.
 304       20       32      192            8.
 305       26       61      187           11.
 306       13       48      149            8.
 307       27       72      138           12.
 308       39       19      172           12.
 309       34       28      203            9.
 310       51       36      209           12.
 311       70       22      158           11.
 312       44       50      155           10.
 313       36       41      228           12.
 314       40       19      184           12.
 315       33       45      142           10.
 316       75       69      184            9.
 317       30       16      119           12.
 318       15       60      160           10.
 319       43       73      193           11.
 320       30       71      144           12.
 321       72       21      162           10.
 322       22       20      207           10.
 323       14       32      159           11.
 324       35       56      215           12.
 325       51       70      218            8.
 326       71       68      193            8.
 327       49       15      177           11.
 328       14       47      194           10.
 329       41       71      218           10.
 330       11       56      189            8.
 331       39       17      154            9.
 332       37       24      192           11.
 333       23       62      172            9.
 334       27       63      127            8.
 335       51       58      177           11.
 336       62       37      180            8.
 337       23       37      191           10.
 338       47       72      222           11.
 339       59       27      182           12.
 340       47       28      198           10.
 341       49       54      230           10.
 342       60       19      137           12.
 343       44       56      200           11.
 344       74       23      134           11.
 345       17       68      219           11.
 346       39       36      193           12.
 347       62       60      126           10.
 348       35       44      215           11.
 349       70       71      132            8.
 350       73       40      162            9.
 351       51       61      206           10.
 352       66       20      189           11.
 353       45       18      117            8.
 354       59       32      189            9.
 355       74       26      176            8.
 356       64       54      209           11.
 357       15       41      143           10.
 358       52       19      217           12.
 359       60       23      152           10.
 360       39       50      143            9.
 361       30       73      225            9.
 362       64       25      168           10.
 363       60       28      151           11.
 364       25       50      211           11.
 365       41       61      216            8.
 366       44       63      135            8.
 367       55       13      166            9.
 368       25       44      188           10.
 369       50       14      150            8.
 370       14       33      206            8.
 371       68       59      159           10.
 372       47       30      116           11.
 373       28       23      123           10.
 374       57       23      174           11.
 375       29       20      222            9.
 376       49       35      122           11.
 377       63       59      169            8.
 378       73       34      190           10.
 379       43       31      192            9.
 380       21       40      118            8.
 381       36       72      197           12.
 382       67       21      165            8.
 383       69       54      141           10.
 384       10       27      177           10.
 385       60       61      143            8.
 386       24       32      224            9.
 387       49       74      194           10.
 388       56       58      222           12.
 389       34       57      163           10.
 390       75       13      180            9.
 391       22       31      167           11.
 392       15       26      229            8.
 393       33       36      131           10.
 394       33       21      124           12.
 395       43       27      160            9.
 396       72       32      134           10.
 397       70       73      139           12.
 398       54       43      137           10.
 399       41       12      140            8.
 400       72       14      155            8.
 
RECHARGE POINTS:
  NO.  XCOORD.  YCOORD.  T0CHAR  TECHNOLOGIES
 
   0       10       10       0.         1 0 0
 401       10       10       5.         0 1 1
 402       42       26       5.         0 0 1
 403       26       42       5.         0 0 1
 404       58       42       5.         0 0 1
 405       42       58       5.         0 1 1
 
TECHNOLOGY KINDS:
  KIND  SPEED RECHARGE  UNIT COST
 
     0           3600.      0.160
     1          20000.      0.176
     2          45000.      0.192
 
END
