NAME: TEST-12-N400
 
--------------------------------------------------------------------------------
 
$ DATA SECTIONS
 
  NN  NK  NR NTR    VEL    BMAX    CPOW TIMEMAX QMAX F0CHAR F0VEHIC
 400 100   9   2    25.  20000.    125.    480. 2300   2.27   100.
 
CUSTOMERS:
  NO.  XCOORD.  YCOORD.  DEMAND  SERVICE TIME
  84      127      120      128           12.
  85       94       91      214            9.
  86       49       43      187            9.
  87       18       25      214           11.
  88       30       82      118           11.
  89       51       32      191           10.
  90       54       44      180           12.
  91       33       87      225            8.
  92      121       46      125            9.
  93       94       76      140           12.
  94       37       66      132            8.
  95       58       62      196           11.
  96       81       92      174            9.
  97       16       99      140           10.
  98      114       25      160           12.
  99       77      117      223            9.
 100      121       59      118           11.
 101       86       94      156           10.
 102      106       98      156           10.
 103       69       47      137            8.
 104       74      118      209           11.
 105      105       51      228           10.
 106       68       43      145            9.
 107       84       60      215           11.
 108      102       59      208            8.
 109       52       75      178            9.
 110      127      107      151           12.
 111       47      106      187            9.
 112       11       53      146            9.
 113      124       25      155            9.
 114      111       51      192            9.
 115       71       53      215            9.
 116       11       33      154            9.
 117       23       32      205           10.
 118       53       31      211            8.
 119      127       98      212           10.
 120      103       22      116           12.
 121       22       72      211           12.
 122       40      128      158            9.
 123      109       84      219           11.
 124      114      114      165           12.
 125       84       48      120           10.
 126      112       48      149            8.
 127      128       83      182            9.
 128       71       34      124           11.
 129       30       62      134           10.
 130       14      104      190           11.
 131      103      103      168            9.
 132       89       92      177           10.
 133       82       25      148            9.
 134       31      124      172           12.
 135      110      109      121            8.
 136       37      124      221            9.
 137      101       72      165           12.
 138       23       86      202           10.
 139       72       31      218           10.
 140       42      100      187           11.
 141      104      117      142           11.
 142       29       91      170           11.
 143       39       86      141           10.
 144       99      122      133           10.
 145       26      123      221           10.
 146       23      115      167            9.
 147       25       24      220           12.
 148       22       27      175           12.
 149       28      121      144            8.
 150       16       10      206            8.
 151       39       67      153           10.
 152       78       18      120            9.
 153       48       12      176           10.
 154       38       26      117            9.
 155      117       46      173           10.
 156       43       77      219           12.
 157       61      106      160           12.
 158       34       40      141            8.
 159       49       22      173           11.
 160       68       64      230            9.
 161       19       68      209            9.
 162       44      125      217           11.
 163       86      116      222            8.
 164      119       66      194           10.
 165      129       69      136           11.
 166       53      105      165            8.
 167      121       24      203           10.
 168       13       66      189           10.
 169       32       40      201            8.
 170       40       30      176           10.
 171       67       83      203            8.
 172       12       92      228           10.
 173       15      110      202            8.
 174       62       89      124            8.
 175       69      109      188           11.
 176       80       35      142            9.
 177       21       90      142            8.
 178       74       95      158            9.
 179       97       34      183           11.
 180       20       48      160           10.
 181       49       89      230            8.
 182       81       56      226           12.
 183      110       94      133           12.
 184       22       39      142           12.
 185       34       54      167            9.
 186       78      106      180           12.
 187      113       40      161           12.
 188       23       73      115           10.
 189       81       16      123           10.
 190       54       41      131            9.
 191       68       45      148            9.
 192       16      102      130            8.
 193      108       94      185            9.
 194       65       89      168            9.
 195       52       19      191            9.
 196      127       33      187           10.
 197       35       62      127            8.
 198       74       40      129           11.
 199       94       92      127           11.
 200       52       97      215            8.
 201       14       38      214            8.
 202       32      128      115           11.
 203       98       31      181           12.
 204       86       31      126           11.
 205       51       84      157           11.
 206       14       29      181            8.
 207       73       82      139           10.
 208       12       72      189           12.
 209       65       91      206           11.
 210       13       51      169           10.
 211       66      103      150           11.
 212       70       23      170           11.
 213       67       61      162           11.
 214       15       29      173           12.
 215      106       75      122           12.
 216       69       66      154            8.
 217       40       27      142           10.
 218       11       64      214           12.
 219       57       34      152           10.
 220       28       77      179           12.
 221      124       87      127           12.
 222      124      103      133            8.
 223      128      122      128           12.
 224       63       84      168            8.
 225       37       69      202           12.
 226       37       91      144           12.
 227      112       45      149           11.
 228      120       83      195           12.
 229       95      125      135           12.
 230       83       82      129            9.
 231       92       22      182           11.
 232       32       76      171           12.
 233       61      102      190            8.
 234       23       55      122            9.
 235       87       18      180           12.
 236       88      129      180           10.
 237       89       31      214           11.
 238      111       74      215            8.
 239      121       96      210            8.
 240       89       36      155            9.
 241       50       85      209           10.
 242       47       51      142           10.
 243       23       40      142           10.
 244       35       70      118            8.
 245       41       58      140            9.
 246      114       11      123            8.
 247       90      127      213            8.
 248       83      110      165            9.
 249      113       57      141           11.
 250      119      123      181            9.
 251      122       91      183           10.
 252      127      127      149           10.
 253       23       75      123           12.
 254       61       18      227            9.
 255      130       54      198            8.
 256       42       55      153           10.
 257       79       87      117           11.
 258       82       89      155            9.
 259      117      124      226           11.
 260       17      101      164           10.
 261       61       22      151           11.
 262       88      115      134            8.
 263      129       61      202            8.
 264       64       14      149            8.
 265       87       85      199           10.
 266      122      107      185            8.
 267       21       87      204            9.
 268       67      130      205           12.
 269       53      109      160            9.
 270      112       89      222           12.
 271       95       14      157           10.
 272       53       39      181           10.
 273       20       28      136           11.
 274       84      128      164            9.
 275       60       32      148           10.
 276       58      122      211           11.
 277       49       32      127            8.
 278      103       83      158           12.
 279       52       31      210           12.
 280       28       30      219            8.
 281       94      123      149           12.
 282       42       91      187           11.
 283       91       75      211            9.
 284       22       21      209           11.
 285       74       85      156           11.
 286       52      111      162            8.
 287       72       54      203           12.
 288      122       89      175            8.
 289       35       36      213           11.
 290       97       22      187           11.
 291       18      126      213           12.
 292       34      113      154           11.
 293      117       45      176           10.
 294       95      119      168           12.
 295       76      117      212            8.
 296       82      126      137           10.
 297      117       22      228            8.
 298       95       55      160           11.
 299      124      122      226           11.
 300       94       15      177            8.
 301       93       65      193            8.
 302       57       33      118           12.
 303       41       94      170            8.
 304       62      110      222           11.
 305       37      122      203            8.
 306       56       46      189           10.
 307       72       16      140           12.
 308       76      106      173           12.
 309       88      117      171            9.
 310       67      119      151           10.
 311       15       20      160           10.
 312       56      102      221           11.
 313       65       13      133            9.
 314       23       99      193           10.
 315       87      119      152           12.
 316       39       24      155            8.
 317       75      113      218           12.
 318      113       98      203            8.
 319       58       65      215           12.
 320       21       36      164           10.
 321       38      117      125            8.
 322      116      108      117           10.
 323      118       36      143           10.
 324       95       71      174           11.
 325       21      110      120           11.
 326      100       90      221           10.
 327       61      121      147           11.
 328       34      101      118           10.
 329       38       74      202           12.
 330      121      106      181            9.
 331       63       11      142           12.
 332       14       24      182           10.
 333       63       81      219           12.
 334       62      121      126           11.
 335      101       69      187           11.
 336       72       53      153           10.
 337       96      122      216           12.
 338       54       45      224            9.
 339       82      108      214           10.
 340       69       43      136            8.
 341       89       69      193           11.
 342       38       53      141           12.
 343      115       93      230           11.
 344      120      109      132           10.
 345       46      107      217           10.
 346       31       79      174           10.
 347      126       36      138           11.
 348       77       65      128           12.
 349       16       90      203            9.
 350       58      106      194           10.
 351       84       34      184            9.
 352       44       94      159            9.
 353       96      128      199            9.
 354       78       44      200            8.
 355       74      104      117           12.
 356       22       22      137           10.
 357       69       70      164           10.
 358       60      123      189           10.
 359      112       29      206            8.
 360       76       36      154           10.
 361       89       34      127            9.
 362      125       56      184            9.
 363       28       13      137            8.
 364       39      123      193           12.
 365       87       55      205           10.
 366       40       72      187           10.
 367       22       68      151           10.
 368       47       27      187           12.
 369       59       97      129           11.
 370      113      111      158           11.
 371       14      129      200            9.
 372      105      130      130           11.
 373       11       18      144           10.
 374      105       99      118            9.
 375       78      124      214           12.
 376       80       58      177            9.
 377       27       83      222            9.
 378       77       33      182           12.
 379       32       72      150           10.
 380       69       23      179           10.
 381       92       89      201            9.
 382       99       68      132           12.
 383      121       70      228           10.
 384       41       88      153            9.
 385      100       66      175           10.
 386      110       50      120            9.
 387       80       30      149            9.
 388       26      103      160           10.
 389       22       35      168            9.
 390       57       76      154            9.
 391       96       50      203           11.
 392       89       45      157            9.
 393       53       60      217            8.
 394      122       72      135            9.
 395      127       95      208           11.
 396       64       50      206           10.
 397       67       48      144            8.
 398       30       50      149            9.
 399       24       90      161            8.
 400       53       80      166            9.
 
RECHARGE POINTS:
  NO.  XCOORD.  YCOORD.  T0CHAR  TECHNOLOGIES
 
   0       70       70       0.         1 0 0
 401       70       70       5.         0 1 1
 402       40       40       5.         0 1 0
 403       70       40       5.         0 1 1
 404      100       40       5.         0 1 0
 405       40       70       5.         0 1 1
 406      100       70       5.         0 1 1
 407       40      100       5.         0 1 0
 408       70      100       5.         0 1 1
 409      100      100       5.         0 1 0
 
TECHNOLOGY KINDS:
  KIND  SPEED RECHARGE  UNIT COST
 
     0           3600.      0.160
     1          20000.      0.176
     2          45000.      0.192
 
END
