NAME: TEST-17-N400
 
--------------------------------------------------------------------------------
 
$ DATA SECTIONS
 
  NN  NK  NR NTR    VEL    BMAX    CPOW TIMEMAX QMAX F0CHAR F0VEHIC
 400 100   9   2    25.  20000.    125.    480. 2300   2.27   100.
 
CUSTOMERS:
  NO.  XCOORD.  YCOORD.  DEMAND  SERVICE TIME
 335      109       88      126           10.
 336       90       32      129            8.
 337       53       29      140           11.
 338       63       59      127            9.
 339       65      126      209            8.
 340       97      113      158            9.
 341       57      122      215           11.
 342       38       80      156           10.
 343      118       54      167           10.
 344       43      110      173            8.
 345       76       29      150           11.
 346       86      124      190           11.
 347       46       85      199           11.
 348       96       49      132            9.
 349       61       82      163            8.
 350       86       33      136            8.
 351       63       27      218            8.
 352       58       74      180           12.
 353       58      101      127            9.
 354       80      128      152           12.
 355       49       61      180           10.
 356       27       79      196            8.
 357      105       92      160            9.
 358       45       81      187           11.
 359       52       81      202           11.
 360       51      121      212            8.
 361      119       60      162            8.
 362      101       71      178           10.
 363       60       91      209           12.
 364       68      119      203           12.
 365      102      116      157           10.
 366       87      111      195           12.
 367       34       81      195           11.
 368       59       45      227           10.
 369      104       19      173            9.
 370       86       95      215            9.
 371      127      118      220            9.
 372      103       55      148           10.
 373      112       30      228           12.
 374       90       47      170            8.
 375       86       91      185           10.
 376       13      119      216           12.
 377       66       29      192            8.
 378       31       95      137           12.
 379       66       79      166            8.
 380       74       44      132           10.
 381      121      106      142           10.
 382      101      114      194           11.
 383       88       77      179            9.
 384       18      120      126           11.
 385       52       60      128            8.
 386       22       11      135           12.
 387      128       70      135           11.
 388       27       41      151           12.
 389       43       94      129           12.
 390       56       83      129           12.
 391       38       22      220           10.
 392       38       96      209           11.
 393       61       19      184            8.
 394      117       56      197           10.
 395       19       59      130            9.
 396       88       40      204           10.
 397      101       37      132           12.
 398       55      101      148           10.
 399       82       95      172           12.
 400       23      125      151            8.
 
RECHARGE POINTS:
  NO.  XCOORD.  YCOORD.  T0CHAR  TECHNOLOGIES
 
   0       70       70       0.         1 0 0
 401       70       70       5.         0 1 1
 402       40       40       5.         0 1 0
 403       70       40       5.         0 1 1
 404      100       40       5.         0 1 0
 405       40       70       5.         0 1 1
 406      100       70       5.         0 1 1
 407       40      100       5.         0 1 0
 408       70      100       5.         0 1 1
 409      100      100       5.         0 1 0
 
TECHNOLOGY KINDS:
  KIND  SPEED RECHARGE  UNIT COST
 
     0           3600.      0.160
     1          20000.      0.176
     2          45000.      0.192
 
END
