NAME: TEST-13-N400
 
--------------------------------------------------------------------------------
 
$ DATA SECTIONS
 
  NN  NK  NR NTR    VEL    BMAX    CPOW TIMEMAX QMAX F0CHAR F0VEHIC
 400 100   9   2    25.  20000.    125.    480. 2300   2.27   100.
 
CUSTOMERS:
  NO.  XCOORD.  YCOORD.  DEMAND  SERVICE TIME
 368       72       22      171           11.
 369      106       44      150           12.
 370       26       42      207           11.
 371       52       96      160            8.
 372       64       61      201           12.
 373       20       57      216            8.
 374       39       66      228           11.
 375       82       97      202           10.
 376      112      118      201           12.
 377       84       79      222            8.
 378      123       32      133           12.
 379      115      128      205            8.
 380       60       23      190            9.
 381       47      122      176           12.
 382      129       65      186            9.
 383       80       33      164           11.
 384       40      128      206           11.
 385       36      109      228           10.
 386       77       86      221           11.
 387       47      118      170            8.
 388       98      101      139            8.
 389       96      114      125            9.
 390       35       12      177           10.
 391       77       65      180            8.
 392       85       35      191           12.
 393       89      125      227            9.
 394       36       80      157           11.
 395       43       38      133           12.
 396       50       18      129           11.
 397       40       71      221           12.
 398       77       61      122            8.
 399       27       31      214           12.
 400       96       81      197           12.
 
RECHARGE POINTS:
  NO.  XCOORD.  YCOORD.  T0CHAR  TECHNOLOGIES
 
   0       70       70       0.         1 0 0
 401       70       70       5.         0 1 1
 402       40       40       5.         0 1 0
 403       70       40       5.         0 1 1
 404      100       40       5.         0 1 0
 405       40       70       5.         0 1 1
 406      100       70       5.         0 1 1
 407       40      100       5.         0 1 0
 408       70      100       5.         0 1 1
 409      100      100       5.         0 1 0
 
TECHNOLOGY KINDS:
  KIND  SPEED RECHARGE  UNIT COST
 
     0           3600.      0.160
     1          20000.      0.176
     2          45000.      0.192
 
END
