NAME: TEST-21-N400
 
--------------------------------------------------------------------------------
 
$ DATA SECTIONS
 
  NN  NK  NR NTR    VEL    BMAX    CPOW TIMEMAX QMAX F0CHAR F0VEHIC
 400 100   5   2    25.  20000.    125.    480. 2300   2.27   100.
 
CUSTOMERS:
  NO.  XCOORD.  YCOORD.  DEMAND  SERVICE TIME
 150       72       50      177            9.
 151       21       27      193           10.
 152       39       43      122           10.
 153       62       37      150            8.
 154       12       19      215           11.
 155       25       39      132           12.
 156       37       65      194            9.
 157       60       64      129           11.
 158       12       30      136           10.
 159       13       44      223            9.
 160       21       22      222           12.
 161       15       34      195            8.
 162       62       44      143           12.
 163       37       39      176           11.
 164       47       29      229            8.
 165       68       33      229            9.
 166       20       27      151           10.
 167       66       22      201            9.
 168       16       12      180            8.
 169       49       74      188           12.
 170       10       21      193            8.
 171       21       35      189            8.
 172       70       63      138            9.
 173       74       37      139            8.
 174       59       47      202           10.
 175       66       31      218           12.
 176       66       26      185            9.
 177       62       60      166           10.
 178       44       47      203            9.
 179       42       48      122           11.
 180       37       70      184           10.
 181       48       59      181           11.
 182       57       64      154           10.
 183       13       74      210           12.
 184       26       14      132           12.
 185       41       21      129           12.
 186       43       15      172           12.
 187       67       15      180           11.
 188       35       35      160           10.
 189       56       43      212            8.
 190       37       31      167           12.
 191       41       39      201           12.
 192       43       48      161            8.
 193       16       15      209           10.
 194       22       32      208           12.
 195       26       51      131           11.
 196       25       64      128           11.
 197       40       36      198            8.
 198       67       39      210           10.
 199       44       15      210            9.
 200       18       24      153            9.
 201       24       29      205           12.
 202       51       36      120           11.
 203       72       29      151            9.
 204       58       68      176           10.
 205       75       72      179            9.
 206       70       47      201            8.
 207       67       46      150           11.
 208       47       52      167            8.
 209       24       27      124           12.
 210       28       41      229           10.
 211       29       67      115           11.
 212       31       40      224           10.
 213       38       40      123           12.
 214       43       38      138           12.
 215       35       36      164            8.
 216       14       47      149            9.
 217       69       34      189            8.
 218       31       50      167           11.
 219       24       13      226           10.
 220       55       44      166            9.
 221       15       50      201            8.
 222       45       52      213            8.
 223       65       40      166           11.
 224       45       19      195            9.
 225       34       27      155            9.
 226       50       11      128            9.
 227       49       42      195           12.
 228       18       56      207           11.
 229       27       13      211            8.
 230       14       10      121           10.
 231       26       32      126           10.
 232       60       32      217           11.
 233       10       71      222            9.
 234       66       17      177           12.
 235       68       21      182            9.
 236       35       73      147           12.
 237       34       61      127           11.
 238       54       64      179           11.
 239       54       70      171            9.
 240       70       36      188            9.
 241       60       62      194            9.
 242       61       69      121           11.
 243       72       53      201           10.
 244       38       44      190           12.
 245       55       42      174            9.
 246       66       25      148           12.
 247       13       10      121           11.
 248       55       71      171            9.
 249       66       35      166            8.
 250       19       43      161           10.
 251       19       57      208            9.
 252       51       47      165           12.
 253       25       68      208           12.
 254       47       21      186           10.
 255       39       38      132            8.
 256       73       34      153           11.
 257       68       10      122           11.
 258       44       21      212           12.
 259       32       20      153            8.
 260       64       16      143           12.
 261       49       68      168           12.
 262       58       47      214           10.
 263       12       43      168           10.
 264       39       65      206           12.
 265       30       66      151            8.
 266       27       19      163            9.
 267       41       32      168           11.
 268       41       20      129           12.
 269       27       71      132           12.
 270       73       52      139           10.
 271       49       52      116           11.
 272       42       60      213            8.
 273       65       43      156            9.
 274       11       28      189            8.
 275       13       67      192           12.
 276       43       28      173            9.
 277       33       16      164           10.
 278       73       32      122            9.
 279       19       10      129            9.
 280       25       75      147            9.
 281       55       11      154           12.
 282       43       32      178           11.
 283       16       52      202           10.
 284       58       35      137           11.
 285       27       47      164           11.
 286       72       74      206            8.
 287       62       72      207           12.
 288       55       34      216            8.
 289       66       61      139           10.
 290       52       33      162           11.
 291       17       13      228            9.
 292       37       58      200           12.
 293       54       11      133            8.
 294       44       19      149           12.
 295       12       63      126           12.
 296       62       45      115           12.
 297       30       61      126            8.
 298       14       49      207            9.
 299       59       63      178           11.
 300       70       58      172            8.
 301       48       30      125            9.
 302       14       27      176            8.
 303       20       50      207            9.
 304       12       39      129            8.
 305       41       56      125            8.
 306       68       48      208            9.
 307       43       58      167            8.
 308       32       26      209            8.
 309       36       34      228            9.
 310       24       68      222           11.
 311       69       39      140           11.
 312       33       72      116            9.
 313       61       27      140            9.
 314       17       28      169           12.
 315       31       27      140            8.
 316       33       52      218           12.
 317       75       22      175            8.
 318       73       17      230           11.
 319       26       43      146           11.
 320       31       74      219           11.
 321       20       52      208           10.
 322       24       20      154           10.
 323       45       71      136           10.
 324       43       35      151           10.
 325       58       12      141            9.
 326       70       12      140           12.
 327       24       12      126           10.
 328       32       10      202            9.
 329       19       60      156           10.
 330       30       42      169           11.
 331       46       48      208            9.
 332       73       73      202           12.
 333       29       56      127            8.
 334       36       72      172            8.
 335       57       65      170           12.
 336       39       32      131           10.
 337       67       28      140           11.
 338       50       62      186           10.
 339       15       49      154           11.
 340       47       69      221            8.
 341       29       22      221           10.
 342       67       75      156           10.
 343       48       66      151           10.
 344       45       49      144           10.
 345       42       33      123           12.
 346       39       70      182            9.
 347       48       68      122            9.
 348       73       12      195           10.
 349       58       27      122           10.
 350       65       55      216           11.
 351       21       51      214            9.
 352       66       71      138           11.
 353       48       63      221           12.
 354       75       63      127            9.
 355       15       15      212           10.
 356       50       56      200            8.
 357       25       10      116            8.
 358       30       48      198           11.
 359       36       57      197            9.
 360       15       11      138            8.
 361       14       16      224            8.
 362       48       45      198            9.
 363       54       13      226           12.
 364       50       29      143            8.
 365       59       35      213           12.
 366       61       75      230            8.
 367       19       40      214           11.
 368       29       33      131           11.
 369       34       52      128           12.
 370       33       73      122           12.
 371       47       32      186            9.
 372       32       42      125            9.
 373       64       33      180           11.
 374       67       68      171            8.
 375       15       56      223           10.
 376       31       21      161           10.
 377       10       41      118           10.
 378       45       17      209           10.
 379       21       18      149           10.
 380       12       54      153            9.
 381       52       52      171            8.
 382       44       68      208           10.
 383       13       13      217           10.
 384       17       33      135            9.
 385       73       48      180            8.
 386       70       53      215            9.
 387       33       22      203            8.
 388       30       63      163           10.
 389       20       26      152           10.
 390       13       70      138           11.
 391       36       16      202           10.
 392       29       15      185            8.
 393       61       53      159           12.
 394       24       34      187           11.
 395       62       61      150           10.
 396       41       16      119            9.
 397       64       70      134            9.
 398       62       53      117            9.
 399       68       59      187           11.
 400       69       38      148           11.
 
RECHARGE POINTS:
  NO.  XCOORD.  YCOORD.  T0CHAR  TECHNOLOGIES
 
   0       10       10       0.         1 0 0
 401       10       10       5.         0 1 1
 402       42       26       5.         0 0 1
 403       26       42       5.         0 0 1
 404       58       42       5.         0 0 1
 405       42       58       5.         0 1 1
 
TECHNOLOGY KINDS:
  KIND  SPEED RECHARGE  UNIT COST
 
     0           3600.      0.160
     1          20000.      0.176
     2          45000.      0.192
 
END
