NAME: TEST-14-N400
 
--------------------------------------------------------------------------------
 
$ DATA SECTIONS
 
  NN  NK  NR NTR    VEL    BMAX    CPOW TIMEMAX QMAX F0CHAR F0VEHIC
 400 100   9   2    25.  20000.    125.    480. 2300   2.27   100.
 
CUSTOMERS:
  NO.  XCOORD.  YCOORD.  DEMAND  SERVICE TIME
 110       78       67      187           11.
 111       17       53      201           11.
 112       50       18      136            8.
 113       18       32      208            8.
 114      129      127      229           10.
 115       47      117      222           12.
 116      121       70      215           10.
 117       87       72      174           12.
 118       53       60      207           11.
 119      108      110      220           10.
 120      129      113      186            9.
 121       68      113      227           12.
 122       36      124      190            9.
 123      106       13      230            9.
 124       96       32      152           11.
 125       70       51      160            8.
 126      102      110      142           12.
 127       91       26      216           10.
 128      114      117      173           11.
 129       88      112      179           11.
 130      126       70      207           11.
 131       28       62      146           11.
 132       16       26      201           12.
 133      115       95      167            9.
 134       78      104      179           12.
 135       68       44      195           10.
 136       58      112      118            8.
 137       49       34      142           10.
 138       90       10      218            9.
 139      106       71      143           10.
 140       96       43      179           10.
 141       36       49      136           11.
 142      110       11      215           10.
 143       90      109      196            8.
 144       86      106      155            8.
 145       42       96      118           11.
 146       32       92      127            8.
 147      123       52      146           11.
 148      125       58      204           12.
 149       12       79      230            8.
 150       95       95      147           12.
 151       76      102      197           10.
 152       35       12      197            9.
 153       60       18      200            8.
 154       51       24      200            8.
 155       53       59      164           12.
 156       32       16      179           12.
 157      109       51      199           11.
 158       93      111      198            9.
 159       52      111      172           12.
 160       46       49      123           10.
 161      114      128      173            9.
 162       14       19      212            8.
 163       89       87      132           12.
 164       68       35      206           12.
 165       13      103      221            8.
 166       51       79      225            8.
 167       59       65      157           11.
 168       52       47      219            8.
 169      115       91      156            8.
 170       80      100      139            8.
 171       98       31      127           12.
 172       87      102      153            9.
 173       66       58      209           11.
 174       84      100      168           11.
 175       52       25      189           11.
 176       66       43      226           12.
 177       35       24      185            9.
 178       35      122      205           10.
 179       24      115      184           10.
 180      111      125      181           11.
 181       96      107      137            8.
 182       83       60      196           11.
 183       35      115      125           12.
 184      106       17      226           11.
 185       29       47      168           12.
 186       47       13      125           10.
 187       87       19      224            9.
 188       83       44      153           12.
 189       65      105      216            9.
 190      110       26      126           12.
 191       13      130      135           12.
 192       36       57      124           10.
 193       41      100      120           10.
 194      124      125      208            9.
 195       64       43      165           10.
 196      130      125      189            8.
 197       29       62      212           11.
 198      104       90      165            8.
 199       32       51      139            8.
 200       64       98      194            8.
 201      125       20      176           12.
 202       52      121      136            9.
 203       65      124      119           10.
 204       57       10      158           12.
 205       60      121      142            8.
 206       41       79      140           10.
 207       30       80      230            8.
 208       82      121      134            9.
 209      118       97      139            9.
 210       58       82      181            8.
 211       80       69      184           10.
 212       49      101      118           11.
 213       87       83      208           10.
 214       44       33      147           10.
 215       98       38      159           12.
 216       87       74      205            9.
 217       16       92      220           11.
 218       53       16      127           12.
 219       45      109      137            9.
 220       67       46      156            9.
 221       77       91      172            8.
 222       98       34      161           12.
 223      120      112      220            9.
 224       34       53      186           12.
 225       27      118      172            9.
 226       21      126      141           10.
 227       97      111      175            9.
 228       80       62      160           12.
 229       18      124      129           10.
 230       92       42      201           10.
 231      103       22      146           11.
 232       25       71      180            8.
 233       81      116      136           10.
 234       76       91      217            9.
 235       59       38      223           12.
 236       51       37      148           11.
 237       87       41      228           10.
 238       25       98      144           12.
 239       52       63      211           12.
 240       28       88      181            9.
 241       44       84      213            9.
 242       64       10      136           12.
 243       45       65      206            9.
 244       66       90      127           11.
 245      100      107      177            8.
 246      107       15      200           11.
 247       92       50      135           10.
 248      122      113      129           12.
 249      101       93      131           10.
 250       34       23      128            8.
 251      114       45      143           11.
 252       17      104      120            9.
 253      120      120      216           12.
 254       49      121      182           12.
 255      123       53      179            8.
 256       66       80      152           12.
 257       47       79      123           11.
 258      121      122      124           11.
 259       50      116      150            8.
 260      120       43      131           10.
 261       89       19      173            8.
 262       56      117      117           10.
 263       85      105      163            9.
 264      120       70      124           11.
 265      122       12      177            8.
 266       36       88      180            8.
 267       37       23      159           11.
 268       73       82      192            8.
 269       91       32      131           11.
 270       28      123      117            9.
 271       93       70      196            9.
 272       92       99      158           11.
 273       40      127      178            8.
 274       26      117      122            9.
 275       74       32      153           12.
 276       49       97      131           10.
 277      102       90      230            8.
 278       23       36      157           12.
 279       70       73      197            9.
 280      113       49      189            8.
 281       58       28      169            8.
 282       20      109      228            9.
 283       73       96      148           11.
 284       22       28      125           10.
 285       77      128      201           10.
 286       55       78      160           10.
 287       26       11      192            8.
 288      108       72      163           11.
 289      109       70      227           11.
 290       30      112      158            9.
 291      120       96      225           11.
 292       88       38      155           12.
 293       29       71      115            9.
 294       74       44      229            8.
 295       61       69      161           12.
 296       97       50      192           12.
 297       76      100      223           10.
 298       58       83      148            8.
 299       81       70      123            8.
 300      128       43      148           11.
 301      100       34      131            8.
 302       52      114      163            8.
 303       67       89      171            8.
 304      123       24      189           12.
 305       37       14      126           11.
 306       70      105      216            8.
 307       16       94      157           10.
 308      126      105      194           12.
 309       42       28      198           12.
 310       39       35      226            8.
 311       99       35      156           12.
 312      116      124      141            9.
 313      125      122      168            8.
 314      111       92      201           12.
 315       58       15      193           10.
 316       93      117      137           10.
 317      112       17      115           10.
 318      122       95      195            9.
 319       47      126      188            9.
 320       74       89      219           12.
 321       10       56      216            8.
 322       46      113      150           12.
 323       88      128      174           10.
 324       75      103      196            8.
 325       75       22      154            8.
 326       22       71      192           10.
 327       61       47      221           12.
 328       29       79      228            8.
 329       32       99      209            9.
 330       61      123      142           11.
 331       23       26      125            9.
 332       45       66      187           11.
 333       20      108      173           10.
 334       59       85      192            8.
 335       81       25      125           12.
 336       90      110      207           10.
 337       92       54      210            8.
 338       78       66      171           11.
 339       12       60      158            8.
 340       80       41      216            9.
 341       24       28      207           10.
 342       35       77      185           11.
 343       10      126      180           10.
 344       87       30      190            9.
 345       96       30      157           12.
 346       23       18      136           10.
 347      125       35      142           10.
 348       14       59      128            8.
 349       88       32      214            9.
 350       72      103      123           10.
 351       41       94      200           12.
 352      120       68      147            8.
 353       75       96      118            8.
 354       73       69      118           10.
 355       28       89      223           12.
 356      118       25      158           11.
 357       38      112      166            8.
 358       37       38      192            8.
 359       13       40      222           11.
 360       50      108      134            8.
 361      109       43      228           12.
 362       41       60      216            9.
 363       48       14      134           11.
 364       70       44      190           10.
 365       83       72      221            9.
 366       15       82      184           11.
 367       57       12      183           10.
 368       66       56      152            9.
 369      102      118      170            8.
 370       40       25      161           10.
 371       14       53      149            9.
 372       24      128      185            9.
 373       50      110      133            9.
 374       53       87      198           11.
 375      119       39      199            8.
 376       89      119      194           12.
 377       17       77      190           11.
 378       30       59      172           10.
 379       31       50      175           11.
 380      121       85      140           12.
 381       58       20      115           11.
 382       30       78      226            8.
 383       45       92      189           11.
 384       50       44      210            9.
 385      102       44      134           12.
 386       78      100      163            9.
 387       66       44      214            9.
 388      102       66      163            8.
 389       50       73      141           10.
 390       60      101      165           10.
 391      127       41      160           12.
 392      103       17      172            8.
 393       45       11      159           11.
 394       27       59      205           12.
 395       74      111      133           10.
 396      103      124      222           10.
 397       14       82      156            8.
 398       97       91      189           12.
 399      124       22      197           10.
 400       14       63      144           12.
 
RECHARGE POINTS:
  NO.  XCOORD.  YCOORD.  T0CHAR  TECHNOLOGIES
 
   0       70       70       0.         1 0 0
 401       70       70       5.         0 1 1
 402       40       40       5.         0 1 0
 403       70       40       5.         0 1 1
 404      100       40       5.         0 1 0
 405       40       70       5.         0 1 1
 406      100       70       5.         0 1 1
 407       40      100       5.         0 1 0
 408       70      100       5.         0 1 1
 409      100      100       5.         0 1 0
 
TECHNOLOGY KINDS:
  KIND  SPEED RECHARGE  UNIT COST
 
     0           3600.      0.160
     1          20000.      0.176
     2          45000.      0.192
 
END
