NAME: TEST-26-N400
 
--------------------------------------------------------------------------------
 
$ DATA SECTIONS
 
  NN  NK  NR NTR    VEL    BMAX    CPOW TIMEMAX QMAX F0CHAR F0VEHIC
 400 100   5   2    25.  20000.    125.    480. 2300   2.27   100.
 
CUSTOMERS:
  NO.  XCOORD.  YCOORD.  DEMAND  SERVICE TIME
 197       16       10      149           12.
 198       52       48      180            9.
 199       40       22      186            9.
 200       15       65      170            9.
 201       73       36      217           10.
 202       29       49      208           11.
 203       33       20      130           12.
 204       61       56      118            8.
 205       73       61      150           10.
 206       68       69      219           12.
 207       71       32      203            9.
 208       27       47      151           11.
 209       12       53      217            9.
 210       53       38      152            9.
 211       26       35      195           10.
 212       13       64      161           12.
 213       20       12      194            9.
 214       44       71      131            8.
 215       16       57      122           11.
 216       45       55      150           12.
 217       24       68      122           12.
 218       37       54      181            9.
 219       58       39      181           10.
 220       29       54      148           10.
 221       48       47      190           10.
 222       65       44      149           12.
 223       36       74      191            8.
 224       60       22      196           12.
 225       39       56      154            9.
 226       45       68      156            9.
 227       20       68      197            8.
 228       51       29      127            9.
 229       27       31      211           12.
 230       28       47      224            8.
 231       41       12      177           10.
 232       75       67      206           11.
 233       18       53      148           10.
 234       14       23      118            8.
 235       60       17      145           11.
 236       57       57      177           11.
 237       50       38      180           10.
 238       30       47      163           11.
 239       23       55      208            8.
 240       70       28      170           12.
 241       21       42      217           11.
 242       28       70      121            9.
 243       75       17      178           12.
 244       58       67      125            8.
 245       49       75      165            9.
 246       41       36      148           10.
 247       33       46      228           10.
 248       55       40      163            8.
 249       32       10      203           12.
 250       73       17      169           11.
 251       44       56      199            9.
 252       42       70      149           12.
 253       18       62      122           12.
 254       50       56      142            9.
 255       36       65      169            9.
 256       21       49      118            9.
 257       52       56      131            8.
 258       34       35      145            9.
 259       58       38      230           11.
 260       71       15      215           12.
 261       74       37      129           12.
 262       50       75      152            8.
 263       63       62      160            9.
 264       53       27      136            8.
 265       46       10      129            9.
 266       67       57      137           10.
 267       18       32      185            9.
 268       63       43      171            8.
 269       44       20      173           10.
 270       24       29      220           12.
 271       47       27      140           10.
 272       48       69      187           11.
 273       37       18      183            8.
 274       15       64      227            8.
 275       43       13      184            9.
 276       34       75      116            9.
 277       71       60      169            9.
 278       57       66      121           11.
 279       62       44      177            8.
 280       29       68      121           11.
 281       49       66      151           11.
 282       63       18      117           11.
 283       66       32      119            8.
 284       41       26      168           10.
 285       59       14      137            9.
 286       38       42      199           12.
 287       34       74      142           10.
 288       61       58      135            9.
 289       23       51      165           12.
 290       57       64      182           12.
 291       12       46      155            9.
 292       36       19      124           10.
 293       74       61      157            9.
 294       61       27      188           12.
 295       10       72      180           12.
 296       24       50      186            8.
 297       34       63      133           11.
 298       58       34      215           11.
 299       51       36      191           11.
 300       33       33      166           10.
 301       56       23      191            8.
 302       55       39      157           11.
 303       37       14      211            9.
 304       13       33      220            8.
 305       21       52      166            9.
 306       61       40      220           12.
 307       72       11      199           12.
 308       42       30      179           10.
 309       48       71      161            8.
 310       60       20      212           10.
 311       43       17      140            9.
 312       52       47      128            9.
 313       56       57      173           10.
 314       15       75      160           12.
 315       55       63      189           10.
 316       23       22      212           11.
 317       28       16      212           10.
 318       18       56      199           11.
 319       50       16      149            8.
 320       27       28      182           11.
 321       11       28      137            9.
 322       63       68      208           12.
 323       24       61      194           12.
 324       52       74      230           11.
 325       31       68      175           11.
 326       71       13      150            9.
 327       62       11      153            9.
 328       71       30      123            8.
 329       75       75      218           11.
 330       45       70      217           11.
 331       57       46      178            9.
 332       56       20      147           11.
 333       48       74      121           11.
 334       67       72      210           12.
 335       45       26      204           11.
 336       23       25      224           11.
 337       29       38      203            9.
 338       14       32      168           10.
 339       31       42      146           10.
 340       75       47      142           10.
 341       72       59      159           11.
 342       30       16      167           12.
 343       44       55      213           10.
 344       64       60      137           11.
 345       51       73      198            8.
 346       10       49      225           10.
 347       19       28      127           10.
 348       12       50      230           12.
 349       18       10      165           11.
 350       24       21      212            8.
 351       43       38      119           10.
 352       55       23      143            8.
 353       28       18      166           12.
 354       64       49      228            8.
 355       35       14      146            8.
 356       23       21      154           10.
 357       36       44      152            8.
 358       67       19      164            9.
 359       59       17      182            9.
 360       19       56      214           11.
 361       44       28      185            8.
 362       11       59      210           12.
 363       22       58      118           10.
 364       39       31      198            9.
 365       32       31      205            9.
 366       37       31      131           12.
 367       73       13      208           12.
 368       53       65      179            8.
 369       24       37      121            8.
 370       59       61      167           11.
 371       11       43      122           10.
 372       71       68      225           12.
 373       47       32      220           10.
 374       35       56      198           12.
 375       66       29      200           11.
 376       21       17      116            8.
 377       65       61      128           10.
 378       65       56      127           11.
 379       70       26      139           12.
 380       68       75      200           12.
 381       67       34      123           12.
 382       70       52      179            8.
 383       21       65      188           11.
 384       38       74      154           10.
 385       15       68      147           11.
 386       46       14      163           11.
 387       32       70      229            8.
 388       43       51      175            9.
 389       25       68      117            9.
 390       15       62      162           11.
 391       53       33      170            8.
 392       15       60      215           11.
 393       19       35      157           11.
 394       69       61      152           12.
 395       17       52      197            8.
 396       68       61      223            9.
 397       31       53      203           10.
 398       41       50      124            8.
 399       56       28      125            8.
 400       27       49      121           11.
 
RECHARGE POINTS:
  NO.  XCOORD.  YCOORD.  T0CHAR  TECHNOLOGIES
 
   0       10       10       0.         1 0 0
 401       10       10       5.         0 1 1
 402       42       26       5.         0 0 1
 403       26       42       5.         0 0 1
 404       58       42       5.         0 0 1
 405       42       58       5.         0 1 1
 
TECHNOLOGY KINDS:
  KIND  SPEED RECHARGE  UNIT COST
 
     0           3600.      0.160
     1          20000.      0.176
     2          45000.      0.192
 
END
