NAME: TEST-16-N400
 
--------------------------------------------------------------------------------
 
$ DATA SECTIONS
 
  NN  NK  NR NTR    VEL    BMAX    CPOW TIMEMAX QMAX F0CHAR F0VEHIC
 400 100   9   2    25.  20000.    125.    480. 2300   2.27   100.
 
CUSTOMERS:
  NO.  XCOORD.  YCOORD.  DEMAND  SERVICE TIME
 103       39       88      223            8.
 104       70       89      182           11.
 105       74       24      180           11.
 106       75       29      171            8.
 107       54      102      116            9.
 108       74      118      209           12.
 109       54      123      120           11.
 110       85       77      190           10.
 111      113      114      198           10.
 112       14       56      165           12.
 113       66      120      165            9.
 114       40       41      211           11.
 115      119       89      158           12.
 116      102      120      128            9.
 117      102       57      125           12.
 118       49      112      195           11.
 119       74       31      211           12.
 120       56       36      199            9.
 121       86      110      226            8.
 122       77       48      191           12.
 123       43       25      184            9.
 124       83      119      215            8.
 125       11       85      140            9.
 126       55       49      228           10.
 127       77      118      180            9.
 128       81       18      154            8.
 129      126       89      176            9.
 130       24       57      206            9.
 131       95       62      216           11.
 132       33       79      189           12.
 133       73      110      209            8.
 134       21      100      199            9.
 135       38       39      163            8.
 136       22      112      142           11.
 137       19       42      204            9.
 138       23       40      212           12.
 139      128       45      213           10.
 140       11      112      183           12.
 141       33       40      128           10.
 142      114      106      138            8.
 143       15       26      145           12.
 144       41       68      191           12.
 145       10       11      181           10.
 146       57       74      172           12.
 147      130       82      187           10.
 148       82      130      200           10.
 149       42      118      197            9.
 150       28       41      194           12.
 151       84       54      176            9.
 152       20      105      158           10.
 153       28       20      136            8.
 154       11       89      181           12.
 155       62      100      162           12.
 156       90       86      158           11.
 157       54      119      196           10.
 158      123      113      201           12.
 159       60       40      172           12.
 160      101      111      229            8.
 161       64       49      213            8.
 162       77       89      123           10.
 163       18      119      152           11.
 164       12       53      218            9.
 165      119      122      164           12.
 166       62       85      184           11.
 167       35      110      142            9.
 168       62      125      172            8.
 169       94       98      173           12.
 170       65       29      163           10.
 171       65       75      198           12.
 172       29       70      148           12.
 173       11       42      202           11.
 174       17       47      196            9.
 175       33       88      207           12.
 176       31      104      140            8.
 177       29       25      124            8.
 178      112       19      199            9.
 179       89       46      204            8.
 180       86      125      179            8.
 181       79       97      211           12.
 182       29       77      141           11.
 183      106       78      143           11.
 184       32      118      225            8.
 185       35       58      202           11.
 186       20       40      199            9.
 187       13      121      198            9.
 188       86       76      214           10.
 189       60       86      128            9.
 190       87      121      203           11.
 191       40       81      216            9.
 192       57       91      164           11.
 193       43      115      168           11.
 194      111       77      171           12.
 195       74      115      162           10.
 196       24      116      230            9.
 197       43       95      149           12.
 198       31       79      180            9.
 199       79       29      186            9.
 200       49      110      170            9.
 201       12       57      217           10.
 202       55       80      208           11.
 203       70       25      130           12.
 204       77       94      118            8.
 205       53      104      150           10.
 206       58      119      219           12.
 207       45       49      203            9.
 208       68       76      151           11.
 209       62       87      217            9.
 210       25       60      152            9.
 211       87       53      195           10.
 212       47      108      161           12.
 213      105       24      194            9.
 214       68      122      131            8.
 215       22       95      122           11.
 216       23       92      150           12.
 217       36      116      122           12.
 218      129       89      181            9.
 219       16       62      181           10.
 220       98       89      148           10.
 221      124       76      190           10.
 222       99       71      149           12.
 223      126      127      191            8.
 224       96       29      196           12.
 225      104       93      154            9.
 226      105      116      156            9.
 227       17      116      197            8.
 228       93       42      127            9.
 229      106       45      211           12.
 230       47       76      224            8.
 231       26       52      177           10.
 232      100      115      206           11.
 233       58       87      148           10.
 234       24       30      118            8.
 235      129       19      145           11.
 236       26       96      177           11.
 237       93       59      180           10.
 238       45       76      163           11.
 239       49       91      208            8.
 240       38       11      170           12.
 241       64       66      217           11.
 242       19      120      121            9.
 243       40       20      178           12.
 244       36      115      125            8.
 245       37      130      165            9.
 246       72       55      148           10.
 247       55       74      228           10.
 248       75       63      163            8.
 249      115       99      203           12.
 250       18       20      169           11.
 251      113       11      199            9.
 252       67      120      149           12.
 253       67      104      122           12.
 254      119       93      142            9.
 255       96      110      169            9.
 256      107       10      118            9.
 257      125       93      131            8.
 258       36       53      145            9.
 259       88       59      230           11.
 260      130       15      215           12.
 261       33       58      129           12.
 262       42      130      152            8.
 263       99      105      160            9.
 264       56       38      136            8.
 265       82       88      129            9.
 266       40       96      137           10.
 267      117       46      185            9.
 268       44       69      171            8.
 269       84       24      173           10.
 270       43       41      220           12.
 271       20       38      140           10.
 272       92      118      187           11.
 273       70       20      183            8.
 274       23      108      227            8.
 275       85      115      184            9.
 276      107      129      116            9.
 277       18      102      169            9.
 278       29      113      121           11.
 279       16       71      177            8.
 280       33      116      121           11.
 281      123      112      151           11.
 282       18       21      117           11.
 283       16       48      119            8.
 284      103       35      168           10.
 285       35       13      137            9.
 286       61       66      199           12.
 287      116      127      142           10.
 288      116       97      135            9.
 289       42       83      165           12.
 290       43      109      182           12.
 291       49       73      155            9.
 292       10       22      124           10.
 293      130      103      157            9.
 294       23       38      188           12.
 295       46      123      180           12.
 296       49       81      186            8.
 297       88      106      133           11.
 298       66       51      215           11.
 299       22       55      191           11.
 300      102       48      166           10.
 301       28       30      191            8.
 302      124       60      157           11.
 303      107       21      211            9.
 304       24       48      220            8.
 305       12       85      166            9.
 306       10       63      220           12.
 307       94       88      199           12.
 308       25       43      179           10.
 309       65      122      161            8.
 310       46       24      212           10.
 311      128       17      140            9.
 312       35       76      128            9.
 313       86       95      173           10.
 314       36      129      160           12.
 315       35      107      189           10.
 316      126       26      212           11.
 317       71       15      212           10.
 318       79       92      199           11.
 319       22       16      149            8.
 320       84       38      182           11.
 321       29       38      137            9.
 322       18      117      208           12.
 323       56      102      194           12.
 324       54      128      230           11.
 325       27      116      175           11.
 326       88       14      150            9.
 327      117       27      153            9.
 328       90       43      123            8.
 329      130      130      218           11.
 330       58      120      217           11.
 331       36       74      178            9.
 332      104       23      147           11.
 333       40      128      121           11.
 334      121      124      210           12.
 335       13       35      204           11.
 336       61       32      224           11.
 337      108       57      203            9.
 338       97       45      168           10.
 339       84       65      146           10.
 340       82       76      142           10.
 341       72       10      159           11.
 342       13       15      167           12.
 343       36       91      213           10.
 344       71      101      137           11.
 345       55      126      198            8.
 346       73       78      225           10.
 347      124       37      127           10.
 348       71       80      230           12.
 349       15      110      165           11.
 350       61       24      212            8.
 351       48       10      119           10.
 352       32       29      143            8.
 353       88       18      166           12.
 354       15       80      228            8.
 355       14      109      146            8.
 356       44       24      154           10.
 357       63       69      152            8.
 358       86       21      164            9.
 359       68       17      182            9.
 360       45       92      214           11.
 361       62       38      185            8.
 362      118       97      210           12.
 363       41       96      118           10.
 364       21       44      198            9.
 365      116       43      205            9.
 366       11       44      131           12.
 367       40      130      208           12.
 368      109      110      179            8.
 369       46       55      121            8.
 370       31      103      167           11.
 371       80       66      122           10.
 372       35      117      225           12.
 373       28       46      220           10.
 374       90       92      198           12.
 375      110       40      200           11.
 376       11       16      116            8.
 377       50      103      128           10.
 378       74       93      127           11.
 379       10       35      139           12.
 380      103      130      200           12.
 381       74       50      123           12.
 382      110       85      179            8.
 383      108      109      188           11.
 384      123      127      154           10.
 385       71      115      147           11.
 386       82       28      163           11.
 387      119      119      229            8.
 388       14       83      175            9.
 389      106      115      117            9.
 390       99      103      162           11.
 391       12       48      170            8.
 392      106       99      215           11.
 393      117       50      157           11.
 394       54      103      152           12.
 395       27       84      197            8.
 396       47      103      223            9.
 397       70       86      203           10.
 398      120       80      124            8.
 399       28       38      125            8.
 400       71       78      121           11.
 
RECHARGE POINTS:
  NO.  XCOORD.  YCOORD.  T0CHAR  TECHNOLOGIES
 
   0       70       70       0.         1 0 0
 401       70       70       5.         0 1 1
 402       40       40       5.         0 1 0
 403       70       40       5.         0 1 1
 404      100       40       5.         0 1 0
 405       40       70       5.         0 1 1
 406      100       70       5.         0 1 1
 407       40      100       5.         0 1 0
 408       70      100       5.         0 1 1
 409      100      100       5.         0 1 0
 
TECHNOLOGY KINDS:
  KIND  SPEED RECHARGE  UNIT COST
 
     0           3600.      0.160
     1          20000.      0.176
     2          45000.      0.192
 
END
